,idProposicao,idDeputadoAutor
83876,2205765,178873.0
83877,2205765,178874.0
83878,2205765,178876.0
83879,2205765,178908.0
83880,2205765,134812.0
83881,2205765,178927.0
83882,2205765,178931.0
83883,2205765,178934.0
83884,2205765,178939.0
83885,2205765,178947.0
83886,2205765,178954.0
83887,2205765,178964.0
83888,2205765,178969.0
83889,2205765,178970.0
83890,2205765,178986.0
83891,2205765,178987.0
83892,2205765,178993.0
83893,2205765,178997.0
83894,2205765,204434.0
83895,2205765,195866.0
83896,2205765,204483.0
83897,2205765,204387.0
83898,2205765,204437.0
83899,2205765,204352.0
83900,2205765,204487.0
83901,2205765,204354.0
83902,2205765,204355.0
83903,2205765,204356.0
83904,2205765,204389.0
83905,2205765,204392.0
83906,2205765,204490.0
83907,2205765,204491.0
83908,2205765,98057.0
83909,2205765,204439.0
83910,2205765,204499.0
83911,2205765,204500.0
83912,2205765,204393.0
83913,2205765,204396.0
83914,2205765,107283.0
83915,2205765,76874.0
83916,2205765,204442.0
83917,2205765,204360.0
83918,2205765,204403.0
83919,2205765,204407.0
83920,2205765,116379.0
83921,2205765,204408.0
83922,2205765,204501.0
83923,2205765,204503.0
83924,2205765,204364.0
83925,2205765,204508.0
83926,2205765,204509.0
83927,2205765,204451.0
83928,2205765,204366.0
83929,2205765,204426.0
83930,2205765,204427.0
83931,2205765,204514.0
83932,2205765,204428.0
83933,2205765,204453.0
83934,2205765,204515.0
83935,2205765,204518.0
83936,2205765,204456.0
83937,2205765,204459.0
83938,2205765,204522.0
83939,2205765,204429.0
83940,2205765,204463.0
83941,2205765,204464.0
83942,2205765,204465.0
83943,2205765,204527.0
83944,2205765,204370.0
83945,2205765,204413.0
83946,2205765,204466.0
83947,2205765,204373.0
83948,2205765,204467.0
83949,2205765,204469.0
83950,2205765,204535.0
83951,2205765,68720.0
83952,2205765,204472.0
83953,2205765,204474.0
83954,2205765,204416.0
83955,2205765,204377.0
83956,2205765,204541.0
83957,2205765,204542.0
83958,2205765,204378.0
83959,2205765,204543.0
83960,2205765,204476.0
83961,2205765,115746.0
83962,2205765,90201.0
83963,2205765,204383.0
83964,2205765,139285.0
83965,2205765,74571.0
83966,2205765,74057.0
83967,2205765,74060.0
83968,2205765,141408.0
83969,2205765,150418.0
83970,2205765,160508.0
83971,2205765,160610.0
83972,2205765,160569.0
83973,2205765,204551.0
83974,2205765,204552.0
83975,2205765,93083.0
83976,2205765,69871.0
83977,2205765,178857.0
83978,2205765,204554.0
83979,2205765,204555.0
83980,2205765,204558.0
83981,2205765,204559.0
83982,2205765,92102.0
83983,2205765,204561.0
83984,2205765,204566.0
83985,2205765,81055.0
83986,2205765,197438.0
83987,2205765,204575.0
83988,2205765,204576.0
83989,2205765,205548.0
83990,2205765,205550.0
83991,2205765,73701.0
83992,2205765,178930.0
83993,2205765,207176.0
83994,2205765,90842.0
83995,2205765,74052.0
83996,2205765,141552.0
83997,2205765,74200.0
83998,2205764,73801.0
83999,2205764,74848.0
84000,2205764,74459.0
84001,2205764,73466.0
84002,2205764,74419.0
84003,2205764,74305.0
84004,2205764,73531.0
84005,2205764,74749.0
84006,2205764,74079.0
84007,2205764,74439.0
84008,2205764,74043.0
84009,2205764,74585.0
84010,2205764,74467.0
84011,2205764,73460.0
84012,2205764,74471.0
84013,2205764,73486.0
84014,2205764,74784.0
84015,2205764,74352.0
84016,2205764,73586.0
84017,2205764,74283.0
84018,2205764,74161.0
84019,2205764,74156.0
84020,2205764,74044.0
84021,2205764,73943.0
84022,2205764,136811.0
84023,2205764,141335.0
84024,2205764,141391.0
84025,2205764,141513.0
84026,2205764,141439.0
84027,2205764,141411.0
84028,2205764,141422.0
84029,2205764,141427.0
84030,2205764,141450.0
84031,2205764,141459.0
84032,2205764,141464.0
84033,2205764,141508.0
84034,2205764,141518.0
84035,2205764,141516.0
84036,2205764,141523.0
84037,2205764,141531.0
84038,2205764,141398.0
84039,2205764,151208.0
84040,2205764,152605.0
84041,2205764,160641.0
84042,2205764,160645.0
84043,2205764,143632.0
84044,2205764,160534.0
84045,2205764,160632.0
84046,2205764,160556.0
84047,2205764,160518.0
84048,2205764,160758.0
84049,2205764,160587.0
84050,2205764,160665.0
84051,2205764,160528.0
84052,2205764,160592.0
84053,2205764,160511.0
84054,2205764,160673.0
84055,2205764,160538.0
84056,2205764,160535.0
84057,2205764,160559.0
84058,2205764,160601.0
84059,2205764,160976.0
84060,2205764,160558.0
84061,2205764,160653.0
84062,2205764,160655.0
84063,2205764,164360.0
84064,2205764,171619.0
84065,2205764,171623.0
84066,2205764,177282.0
84067,2205764,204422.0
84068,2205764,204480.0
84069,2205764,178831.0
84070,2205764,178835.0
84071,2205764,73604.0
84072,2205764,178842.0
84073,2205764,178871.0
84074,2205764,178874.0
84075,2205764,178879.0
84076,2205764,134812.0
84077,2205764,72442.0
84078,2205764,178922.0
84079,2205764,178927.0
84080,2205764,178928.0
84081,2205764,178933.0
84082,2205764,178937.0
84083,2205764,178939.0
84084,2205764,178947.0
84085,2205764,178952.0
84086,2205764,178953.0
84087,2205764,178956.0
84088,2205764,178964.0
84089,2205764,178969.0
84090,2205764,178970.0
84091,2205764,178977.0
84092,2205764,178981.0
84093,2205764,178986.0
84094,2205764,178987.0
84095,2205764,178993.0
84096,2205764,146788.0
84097,2205764,194260.0
84098,2205764,195866.0
84099,2205764,204481.0
84100,2205764,204386.0
84101,2205764,204387.0
84102,2205764,92699.0
84103,2205764,196358.0
84104,2205764,204485.0
84105,2205764,204437.0
84106,2205764,204438.0
84107,2205764,204352.0
84108,2205764,204487.0
84109,2205764,204489.0
84110,2205764,204354.0
84111,2205764,204355.0
84112,2205764,204356.0
84113,2205764,204492.0
84114,2205764,98057.0
84115,2205764,204494.0
84116,2205764,204439.0
84117,2205764,204495.0
84118,2205764,204500.0
84119,2205764,204393.0
84120,2205764,204394.0
84121,2205764,204423.0
84122,2205764,204396.0
84123,2205764,76874.0
84124,2205764,133810.0
84125,2205764,204405.0
84126,2205764,204407.0
84127,2205764,204362.0
84128,2205764,116379.0
84129,2205764,204408.0
84130,2205764,204503.0
84131,2205764,204505.0
84132,2205764,198783.0
84133,2205764,204509.0
84134,2205764,204432.0
84135,2205764,204426.0
84136,2205764,204427.0
84137,2205764,204514.0
84138,2205764,204410.0
84139,2205764,204515.0
84140,2205764,204517.0
84141,2205764,204459.0
84142,2205764,204522.0
84143,2205764,204429.0
84144,2205764,204525.0
84145,2205764,204463.0
84146,2205764,204464.0
84147,2205764,204412.0
84148,2205764,204465.0
84149,2205764,204370.0
84150,2205764,204529.0
84151,2205764,204530.0
84152,2205764,204531.0
84153,2205764,135054.0
84154,2205764,204534.0
84155,2205764,204471.0
84156,2205764,68720.0
84157,2205764,204472.0
84158,2205764,204538.0
84159,2205764,204474.0
84160,2205764,204377.0
84161,2205764,204420.0
84162,2205764,204542.0
84163,2205764,204543.0
84164,2205764,204476.0
84165,2205764,204380.0
84166,2205764,204421.0
84167,2205764,115746.0
84168,2205764,90201.0
84169,2205764,204550.0
84170,2205764,74090.0
84171,2205764,139285.0
84172,2205764,74554.0
84173,2205764,74356.0
84174,2205764,74571.0
84175,2205764,74057.0
84176,2205764,74060.0
84177,2205764,141408.0
84178,2205764,141458.0
84179,2205764,160666.0
84180,2205764,160508.0
84181,2205764,160610.0
84182,2205764,160569.0
84183,2205764,160553.0
84184,2205764,160619.0
84185,2205764,204553.0
84186,2205764,93083.0
84187,2205764,178854.0
84188,2205764,69871.0
84189,2205764,178857.0
84190,2205764,178858.0
84191,2205764,178860.0
84192,2205764,178861.0
84193,2205764,178863.0
84194,2205764,178889.0
84195,2205764,204554.0
84196,2205764,204555.0
84197,2205764,204556.0
84198,2205764,204558.0
84199,2205764,204559.0
84200,2205764,92102.0
84201,2205764,204562.0
84202,2205764,204563.0
84203,2205764,204566.0
84204,2205764,204567.0
84205,2205764,81055.0
84206,2205764,204571.0
84207,2205764,204573.0
84208,2205764,197438.0
84209,2205764,204574.0
84210,2205764,204575.0
84211,2205764,122974.0
84212,2205764,205476.0
84213,2205764,205550.0
84214,2205764,206231.0
84215,2205764,207176.0
84216,2205764,90842.0
84217,2205764,74052.0
84218,2205764,141552.0
84219,2205764,209189.0
84220,2205764,74574.0
84221,2205764,74200.0
84222,2205764,188097.0
84223,2205764,74212.0
84224,2205763,74848.0
84225,2205763,74459.0
84226,2205763,74419.0
84227,2205763,74317.0
84228,2205763,74749.0
84229,2205763,73772.0
84230,2205763,74079.0
84231,2205763,74585.0
84232,2205763,74471.0
84233,2205763,73486.0
84234,2205763,73586.0
84235,2205763,74400.0
84236,2205763,74283.0
84237,2205763,74161.0
84238,2205763,74156.0
84239,2205763,74044.0
84240,2205763,136811.0
84241,2205763,141335.0
84242,2205763,141513.0
84243,2205763,141405.0
84244,2205763,141422.0
84245,2205763,141428.0
84246,2205763,141431.0
84247,2205763,141470.0
84248,2205763,141508.0
84249,2205763,141518.0
84250,2205763,141516.0
84251,2205763,141488.0
84252,2205763,141531.0
84253,2205763,146307.0
84254,2205763,152605.0
84255,2205763,160541.0
84256,2205763,143632.0
84257,2205763,160575.0
84258,2205763,160556.0
84259,2205763,160518.0
84260,2205763,160587.0
84261,2205763,160527.0
84262,2205763,160635.0
84263,2205763,160511.0
84264,2205763,160604.0
84265,2205763,160545.0
84266,2205763,160532.0
84267,2205763,160653.0
84268,2205763,160639.0
84269,2205763,92776.0
84270,2205763,171619.0
84271,2205763,177282.0
84272,2205763,178831.0
84273,2205763,178832.0
84274,2205763,133968.0
84275,2205763,178836.0
84276,2205763,178839.0
84277,2205763,178843.0
84278,2205763,178871.0
84279,2205763,178874.0
84280,2205763,178895.0
84281,2205763,178896.0
84282,2205763,178908.0
84283,2205763,134812.0
84284,2205763,178909.0
84285,2205763,178910.0
84286,2205763,178916.0
84287,2205763,72442.0
84288,2205763,178922.0
84289,2205763,178927.0
84290,2205763,178928.0
84291,2205763,178929.0
84292,2205763,178931.0
84293,2205763,178933.0
84294,2205763,178934.0
84295,2205763,178939.0
84296,2205763,178947.0
84297,2205763,178951.0
84298,2205763,178952.0
84299,2205763,178953.0
84300,2205763,178954.0
84301,2205763,178964.0
84302,2205763,178969.0
84303,2205763,178970.0
84304,2205763,178975.0
84305,2205763,178981.0
84306,2205763,178993.0
84307,2205763,178994.0
84308,2205763,178996.0
84309,2205763,178997.0
84310,2205763,194260.0
84311,2205763,195866.0
84312,2205763,66179.0
84313,2205763,204386.0
84314,2205763,204483.0
84315,2205763,92699.0
84316,2205763,191923.0
84317,2205763,204436.0
84318,2205763,204437.0
84319,2205763,204352.0
84320,2205763,204487.0
84321,2205763,204354.0
84322,2205763,204355.0
84323,2205763,204356.0
84324,2205763,204389.0
84325,2205763,204390.0
84326,2205763,204391.0
84327,2205763,204492.0
84328,2205763,198197.0
84329,2205763,98057.0
84330,2205763,204439.0
84331,2205763,204498.0
84332,2205763,204499.0
84333,2205763,204500.0
84334,2205763,204394.0
84335,2205763,204430.0
84336,2205763,204431.0
84337,2205763,204395.0
84338,2205763,204396.0
84339,2205763,204399.0
84340,2205763,108338.0
84341,2205763,204360.0
84342,2205763,133810.0
84343,2205763,204405.0
84344,2205763,204406.0
84345,2205763,204362.0
84346,2205763,116379.0
84347,2205763,204447.0
84348,2205763,204510.0
84349,2205763,204450.0
84350,2205763,204366.0
84351,2205763,204426.0
84352,2205763,204515.0
84353,2205763,204517.0
84354,2205763,204518.0
84355,2205763,204456.0
84356,2205763,204457.0
84357,2205763,204459.0
84358,2205763,204522.0
84359,2205763,204429.0
84360,2205763,204524.0
84361,2205763,204525.0
84362,2205763,204463.0
84363,2205763,204412.0
84364,2205763,204527.0
84365,2205763,204466.0
84366,2205763,204414.0
84367,2205763,204530.0
84368,2205763,204534.0
84369,2205763,68720.0
84370,2205763,204375.0
84371,2205763,204474.0
84372,2205763,204541.0
84373,2205763,204542.0
84374,2205763,204543.0
84375,2205763,204379.0
84376,2205763,204476.0
84377,2205763,204380.0
84378,2205763,90201.0
84379,2205763,204381.0
84380,2205763,204549.0
84381,2205763,204550.0
84382,2205763,74090.0
84383,2205763,139285.0
84384,2205763,74571.0
84385,2205763,74057.0
84386,2205763,141408.0
84387,2205763,141458.0
84388,2205763,160600.0
84389,2205763,160619.0
84390,2205763,204552.0
84391,2205763,93083.0
84392,2205763,178854.0
84393,2205763,69871.0
84394,2205763,178858.0
84395,2205763,178860.0
84396,2205763,112437.0
84397,2205763,178886.0
84398,2205763,204558.0
84399,2205763,92102.0
84400,2205763,204561.0
84401,2205763,204562.0
84402,2205763,204566.0
84403,2205763,204573.0
84404,2205763,197438.0
84405,2205763,122974.0
84406,2205763,178948.0
84407,2205763,178884.0
84408,2205763,178930.0
84409,2205763,206231.0
84410,2205763,90842.0
84411,2205763,74052.0
84412,2205763,141552.0
84413,2205763,209189.0
84414,2205763,74574.0
84415,2205763,74212.0
84416,2205762,74459.0
84417,2205762,73466.0
84418,2205762,74419.0
84419,2205762,74305.0
84420,2205762,73433.0
84421,2205762,74749.0
84422,2205762,74299.0
84423,2205762,74043.0
84424,2205762,74585.0
84425,2205762,74467.0
84426,2205762,73460.0
84427,2205762,73486.0
84428,2205762,73482.0
84429,2205762,73586.0
84430,2205762,74400.0
84431,2205762,74398.0
84432,2205762,74283.0
84433,2205762,74273.0
84434,2205762,74161.0
84435,2205762,74160.0
84436,2205762,74376.0
84437,2205762,74044.0
84438,2205762,74158.0
84439,2205762,133439.0
84440,2205762,141513.0
84441,2205762,141405.0
84442,2205762,141411.0
84443,2205762,141428.0
84444,2205762,141450.0
84445,2205762,141470.0
84446,2205762,141508.0
84447,2205762,141518.0
84448,2205762,141398.0
84449,2205762,146307.0
84450,2205762,152610.0
84451,2205762,154178.0
84452,2205762,160669.0
84453,2205762,143632.0
84454,2205762,160556.0
84455,2205762,160518.0
84456,2205762,160758.0
84457,2205762,160587.0
84458,2205762,160635.0
84459,2205762,160642.0
84460,2205762,159237.0
84461,2205762,160592.0
84462,2205762,160511.0
84463,2205762,122158.0
84464,2205762,160512.0
84465,2205762,160538.0
84466,2205762,160604.0
84467,2205762,160653.0
84468,2205762,160639.0
84469,2205762,92776.0
84470,2205762,171617.0
84471,2205762,171619.0
84472,2205762,171623.0
84473,2205762,177282.0
84474,2205762,204480.0
84475,2205762,178829.0
84476,2205762,178831.0
84477,2205762,204385.0
84478,2205762,178835.0
84479,2205762,133968.0
84480,2205762,73604.0
84481,2205762,178836.0
84482,2205762,178866.0
84483,2205762,178874.0
84484,2205762,178876.0
84485,2205762,178908.0
84486,2205762,134812.0
84487,2205762,178920.0
84488,2205762,178927.0
84489,2205762,178929.0
84490,2205762,132504.0
84491,2205762,178934.0
84492,2205762,178939.0
84493,2205762,178946.0
84494,2205762,178947.0
84495,2205762,178951.0
84496,2205762,178964.0
84497,2205762,178969.0
84498,2205762,178977.0
84499,2205762,178985.0
84500,2205762,178997.0
84501,2205762,204434.0
84502,2205762,194260.0
84503,2205762,195866.0
84504,2205762,204387.0
84505,2205762,92699.0
84506,2205762,191923.0
84507,2205762,196358.0
84508,2205762,204435.0
84509,2205762,204352.0
84510,2205762,204487.0
84511,2205762,204488.0
84512,2205762,204489.0
84513,2205762,204355.0
84514,2205762,204356.0
84515,2205762,204389.0
84516,2205762,204490.0
84517,2205762,204491.0
84518,2205762,204492.0
84519,2205762,204494.0
84520,2205762,204357.0
84521,2205762,204358.0
84522,2205762,204439.0
84523,2205762,204495.0
84524,2205762,204496.0
84525,2205762,204499.0
84526,2205762,204500.0
84527,2205762,204393.0
84528,2205762,204396.0
84529,2205762,204397.0
84530,2205762,204399.0
84531,2205762,107283.0
84532,2205762,204441.0
84533,2205762,204442.0
84534,2205762,108338.0
84535,2205762,204359.0
84536,2205762,204360.0
84537,2205762,204403.0
84538,2205762,116379.0
84539,2205762,204501.0
84540,2205762,204364.0
84541,2205762,204446.0
84542,2205762,198783.0
84543,2205762,204507.0
84544,2205762,204447.0
84545,2205762,204451.0
84546,2205762,204426.0
84547,2205762,204514.0
84548,2205762,204453.0
84549,2205762,204454.0
84550,2205762,204410.0
84551,2205762,204515.0
84552,2205762,204518.0
84553,2205762,204521.0
84554,2205762,204463.0
84555,2205762,204526.0
84556,2205762,204465.0
84557,2205762,204527.0
84558,2205762,204370.0
84559,2205762,204466.0
84560,2205762,204372.0
84561,2205762,204414.0
84562,2205762,204373.0
84563,2205762,204467.0
84564,2205762,204531.0
84565,2205762,204532.0
84566,2205762,204534.0
84567,2205762,204535.0
84568,2205762,68720.0
84569,2205762,204472.0
84570,2205762,204537.0
84571,2205762,204538.0
84572,2205762,204474.0
84573,2205762,204416.0
84574,2205762,204377.0
84575,2205762,204541.0
84576,2205762,204420.0
84577,2205762,204542.0
84578,2205762,204378.0
84579,2205762,204476.0
84580,2205762,204380.0
84581,2205762,90201.0
84582,2205762,204549.0
84583,2205762,204479.0
84584,2205762,74356.0
84585,2205762,74571.0
84586,2205762,74060.0
84587,2205762,150418.0
84588,2205762,160508.0
84589,2205762,160610.0
84590,2205762,160569.0
84591,2205762,160619.0
84592,2205762,204551.0
84593,2205762,204553.0
84594,2205762,93083.0
84595,2205762,178857.0
84596,2205762,178858.0
84597,2205762,178882.0
84598,2205762,204554.0
84599,2205762,204555.0
84600,2205762,204558.0
84601,2205762,204559.0
84602,2205762,92102.0
84603,2205762,204566.0
84604,2205762,204567.0
84605,2205762,81055.0
84606,2205762,204570.0
84607,2205762,204571.0
84608,2205762,204572.0
84609,2205762,197438.0
84610,2205762,204575.0
84611,2205762,204576.0
84612,2205762,122974.0
84613,2205762,178948.0
84614,2205762,205476.0
84615,2205762,205550.0
84616,2205762,178930.0
84617,2205762,205865.0
84618,2205762,90842.0
84619,2205762,74052.0
84620,2205762,209189.0
84621,2205762,74200.0
84622,2205761,204523.0
84623,2205760,204523.0
84624,2205759,73801.0
84625,2205759,74459.0
84626,2205759,73466.0
84627,2205759,74419.0
84628,2205759,74305.0
84629,2205759,74467.0
84630,2205759,73460.0
84631,2205759,73486.0
84632,2205759,73482.0
84633,2205759,73586.0
84634,2205759,74400.0
84635,2205759,74398.0
84636,2205759,74283.0
84637,2205759,74270.0
84638,2205759,74159.0
84639,2205759,74161.0
84640,2205759,74156.0
84641,2205759,73943.0
84642,2205759,74371.0
84643,2205759,74158.0
84644,2205759,133439.0
84645,2205759,136811.0
84646,2205759,141335.0
84647,2205759,141513.0
84648,2205759,141405.0
84649,2205759,141411.0
84650,2205759,141450.0
84651,2205759,141470.0
84652,2205759,141518.0
84653,2205759,141488.0
84654,2205759,141523.0
84655,2205759,141398.0
84656,2205759,152610.0
84657,2205759,152605.0
84658,2205759,154178.0
84659,2205759,143632.0
84660,2205759,160534.0
84661,2205759,160518.0
84662,2205759,160587.0
84663,2205759,160592.0
84664,2205759,160512.0
84665,2205759,160570.0
84666,2205759,160673.0
84667,2205759,160538.0
84668,2205759,160535.0
84669,2205759,160651.0
84670,2205759,160558.0
84671,2205759,160667.0
84672,2205759,160639.0
84673,2205759,162332.0
84674,2205759,166402.0
84675,2205759,177282.0
84676,2205759,178831.0
84677,2205759,204385.0
84678,2205759,178832.0
84679,2205759,73604.0
84680,2205759,178871.0
84681,2205759,178873.0
84682,2205759,178874.0
84683,2205759,178896.0
84684,2205759,178908.0
84685,2205759,134812.0
84686,2205759,178925.0
84687,2205759,178927.0
84688,2205759,178928.0
84689,2205759,178929.0
84690,2205759,178934.0
84691,2205759,178939.0
84692,2205759,178947.0
84693,2205759,178953.0
84694,2205759,178962.0
84695,2205759,178964.0
84696,2205759,178966.0
84697,2205759,178969.0
84698,2205759,178970.0
84699,2205759,178986.0
84700,2205759,178992.0
84701,2205759,178997.0
84702,2205759,204434.0
84703,2205759,194260.0
84704,2205759,204386.0
84705,2205759,204351.0
84706,2205759,204387.0
84707,2205759,204436.0
84708,2205759,204437.0
84709,2205759,204438.0
84710,2205759,204487.0
84711,2205759,204354.0
84712,2205759,204390.0
84713,2205759,204490.0
84714,2205759,204491.0
84715,2205759,98057.0
84716,2205759,204495.0
84717,2205759,204500.0
84718,2205759,204394.0
84719,2205759,204425.0
84720,2205759,107283.0
84721,2205759,204441.0
84722,2205759,204442.0
84723,2205759,204403.0
84724,2205759,204404.0
84725,2205759,204405.0
84726,2205759,204361.0
84727,2205759,204362.0
84728,2205759,116379.0
84729,2205759,204501.0
84730,2205759,204364.0
84731,2205759,204446.0
84732,2205759,198783.0
84733,2205759,204507.0
84734,2205759,204508.0
84735,2205759,204449.0
84736,2205759,204511.0
84737,2205759,204366.0
84738,2205759,204512.0
84739,2205759,204367.0
84740,2205759,204426.0
84741,2205759,204514.0
84742,2205759,204454.0
84743,2205759,204369.0
84744,2205759,204518.0
84745,2205759,204520.0
84746,2205759,204456.0
84747,2205759,204459.0
84748,2205759,204521.0
84749,2205759,204429.0
84750,2205759,204525.0
84751,2205759,204463.0
84752,2205759,204464.0
84753,2205759,204527.0
84754,2205759,204370.0
84755,2205759,204371.0
84756,2205759,204372.0
84757,2205759,204373.0
84758,2205759,135054.0
84759,2205759,204534.0
84760,2205759,204535.0
84761,2205759,204536.0
84762,2205759,204472.0
84763,2205759,204416.0
84764,2205759,204418.0
84765,2205759,204540.0
84766,2205759,204541.0
84767,2205759,204378.0
84768,2205759,204476.0
84769,2205759,204544.0
84770,2205759,204545.0
84771,2205759,204380.0
84772,2205759,81297.0
84773,2205759,90201.0
84774,2205759,204381.0
84775,2205759,204548.0
84776,2205759,204382.0
84777,2205759,160508.0
84778,2205759,160610.0
84779,2205759,160569.0
84780,2205759,204551.0
84781,2205759,69871.0
84782,2205759,178889.0
84783,2205759,204554.0
84784,2205759,204555.0
84785,2205759,204559.0
84786,2205759,92102.0
84787,2205759,204561.0
84788,2205759,204565.0
84789,2205759,204570.0
84790,2205759,204571.0
84791,2205759,204575.0
84792,2205759,204576.0
84793,2205759,178930.0
84794,2205759,74200.0
84795,2205759,188097.0
84796,2205758,76874.0
84797,2205756,76874.0
84798,2205754,74848.0
84799,2205753,74784.0
84800,2205753,204561.0
84801,2205752,74848.0
84802,2205752,74459.0
84803,2205752,73466.0
84804,2205752,74317.0
84805,2205752,74305.0
84806,2205752,74749.0
84807,2205752,74079.0
84808,2205752,74043.0
84809,2205752,74467.0
84810,2205752,73460.0
84811,2205752,73486.0
84812,2205752,74352.0
84813,2205752,73586.0
84814,2205752,74383.0
84815,2205752,74398.0
84816,2205752,74283.0
84817,2205752,74270.0
84818,2205752,74159.0
84819,2205752,74161.0
84820,2205752,74156.0
84821,2205752,74376.0
84822,2205752,74044.0
84823,2205752,73943.0
84824,2205752,74371.0
84825,2205752,133439.0
84826,2205752,141335.0
84827,2205752,141513.0
84828,2205752,141405.0
84829,2205752,141439.0
84830,2205752,141411.0
84831,2205752,141421.0
84832,2205752,141464.0
84833,2205752,141470.0
84834,2205752,141508.0
84835,2205752,141518.0
84836,2205752,141516.0
84837,2205752,141523.0
84838,2205752,141531.0
84839,2205752,141553.0
84840,2205752,141398.0
84841,2205752,152610.0
84842,2205752,154178.0
84843,2205752,160591.0
84844,2205752,160645.0
84845,2205752,143632.0
84846,2205752,160575.0
84847,2205752,160598.0
84848,2205752,160632.0
84849,2205752,160556.0
84850,2205752,160518.0
84851,2205752,160758.0
84852,2205752,160587.0
84853,2205752,160635.0
84854,2205752,160528.0
84855,2205752,160592.0
84856,2205752,160511.0
84857,2205752,160538.0
84858,2205752,160535.0
84859,2205752,160558.0
84860,2205752,160545.0
84861,2205752,160653.0
84862,2205752,160655.0
84863,2205752,171619.0
84864,2205752,177282.0
84865,2205752,204422.0
84866,2205752,178831.0
84867,2205752,178832.0
84868,2205752,178835.0
84869,2205752,74646.0
84870,2205752,133968.0
84871,2205752,178842.0
84872,2205752,178843.0
84873,2205752,178874.0
84874,2205752,178876.0
84875,2205752,178896.0
84876,2205752,134812.0
84877,2205752,178909.0
84878,2205752,72442.0
84879,2205752,178929.0
84880,2205752,178931.0
84881,2205752,178937.0
84882,2205752,178947.0
84883,2205752,178952.0
84884,2205752,178953.0
84885,2205752,178956.0
84886,2205752,178959.0
84887,2205752,178961.0
84888,2205752,178966.0
84889,2205752,178969.0
84890,2205752,178970.0
84891,2205752,178975.0
84892,2205752,178977.0
84893,2205752,66828.0
84894,2205752,178987.0
84895,2205752,178989.0
84896,2205752,178992.0
84897,2205752,146788.0
84898,2205752,194260.0
84899,2205752,195866.0
84900,2205752,66179.0
84901,2205752,204483.0
84902,2205752,92699.0
84903,2205752,191923.0
84904,2205752,204436.0
84905,2205752,204352.0
84906,2205752,204487.0
84907,2205752,204488.0
84908,2205752,204489.0
84909,2205752,204356.0
84910,2205752,204389.0
84911,2205752,204492.0
84912,2205752,198197.0
84913,2205752,204494.0
84914,2205752,204357.0
84915,2205752,204358.0
84916,2205752,204439.0
84917,2205752,204495.0
84918,2205752,204496.0
84919,2205752,204498.0
84920,2205752,204499.0
84921,2205752,204500.0
84922,2205752,204393.0
84923,2205752,204394.0
84924,2205752,204425.0
84925,2205752,204440.0
84926,2205752,76874.0
84927,2205752,204441.0
84928,2205752,108338.0
84929,2205752,204360.0
84930,2205752,133810.0
84931,2205752,204404.0
84932,2205752,204405.0
84933,2205752,204503.0
84934,2205752,204364.0
84935,2205752,204505.0
84936,2205752,198783.0
84937,2205752,204409.0
84938,2205752,204366.0
84939,2205752,204427.0
84940,2205752,204410.0
84941,2205752,204429.0
84942,2205752,204525.0
84943,2205752,204466.0
84944,2205752,204373.0
84945,2205752,204530.0
84946,2205752,204468.0
84947,2205752,135054.0
84948,2205752,204469.0
84949,2205752,204534.0
84950,2205752,204535.0
84951,2205752,204536.0
84952,2205752,204471.0
84953,2205752,68720.0
84954,2205752,204472.0
84955,2205752,204539.0
84956,2205752,204474.0
84957,2205752,204416.0
84958,2205752,204418.0
84959,2205752,204541.0
84960,2205752,204543.0
84961,2205752,204379.0
84962,2205752,204544.0
84963,2205752,204380.0
84964,2205752,204421.0
84965,2205752,90201.0
84966,2205752,204549.0
84967,2205752,204550.0
84968,2205752,139285.0
84969,2205752,74554.0
84970,2205752,74356.0
84971,2205752,74571.0
84972,2205752,141408.0
84973,2205752,141458.0
84974,2205752,150418.0
84975,2205752,160666.0
84976,2205752,160508.0
84977,2205752,160610.0
84978,2205752,160600.0
84979,2205752,204552.0
84980,2205752,204553.0
84981,2205752,93083.0
84982,2205752,178857.0
84983,2205752,178858.0
84984,2205752,178863.0
84985,2205752,178881.0
84986,2205752,112437.0
84987,2205752,178886.0
84988,2205752,178889.0
84989,2205752,204561.0
84990,2205752,204562.0
84991,2205752,204566.0
84992,2205752,204567.0
84993,2205752,81055.0
84994,2205752,204570.0
84995,2205752,204571.0
84996,2205752,204574.0
84997,2205752,204575.0
84998,2205752,204576.0
84999,2205752,122974.0
85000,2205752,205476.0
85001,2205752,205550.0
85002,2205752,73696.0
85003,2205752,178884.0
85004,2205752,178930.0
85005,2205752,206231.0
85006,2205752,207176.0
85007,2205752,90842.0
85008,2205752,74052.0
85009,2205752,141552.0
85010,2205752,209189.0
85011,2205752,74200.0
85012,2205752,74212.0
85013,2205751,74848.0
85014,2205751,74459.0
85015,2205751,73466.0
85016,2205751,74317.0
85017,2205751,74749.0
85018,2205751,74079.0
85019,2205751,74043.0
85020,2205751,74467.0
85021,2205751,73460.0
85022,2205751,73486.0
85023,2205751,73586.0
85024,2205751,74383.0
85025,2205751,74398.0
85026,2205751,74283.0
85027,2205751,74270.0
85028,2205751,74156.0
85029,2205751,74044.0
85030,2205751,73943.0
85031,2205751,74371.0
85032,2205751,133439.0
85033,2205751,141335.0
85034,2205751,141513.0
85035,2205751,141405.0
85036,2205751,141439.0
85037,2205751,141411.0
85038,2205751,141421.0
85039,2205751,141434.0
85040,2205751,141464.0
