,Unnamed: 0,deputado_id,nome,idLegislaturaFinal,nomeCivil,siglaSexo,ufNascimento,municipioNascimento,betweenness_centrality
355,7416,204389,Elias Vaz,56,ELIAS VAZ DE ANDRADE,M,GO,Goiania,0.0033891114966792487
356,7417,204390,Professor Alcides,56,ALCIDES RIBEIRO FILHO,M,BA,Remanso,0.0
357,7418,204391,Jose Nelto,56,JOSE NELTO LAGARES DAS MERCEZ,M,MG,Tiros,0.0
358,7419,204392,Francisco Jr.,56,FRANCISCO RODRIGUES VALE JUNIOR,M,GO,Goiania,0.0
359,7420,204393,Frei Anastacio Ribeiro,56,ANTONIO RIBEIRO,M,PB,Esperanca,0.0
360,7421,204394,Gervasio Maia,56,GERVASIO AGRIPINO MAIA,M,SP,Sao Paulo,0.0
361,7422,204395,Pedro Lupion,56,PEDRO DEBONI LUPION MELLO,M,PR,Curitiba,0.0008017610771983883
362,7423,204396,Vermelho,56,NELSI COGUETTO MARIA,M,PR,Francisco Beltrao,0.0
363,7424,204397,Boca Aberta,56,EMERSON MIGUEL PETRIV,M,PR,Londrina,0.0
364,7425,204398,Felipe Francischini,56,LUIS FELIPE BONATTO FRANCISCHINI,M,PR,Curitiba,0.0
365,7426,204399,Schiavinato,56,JOSE CARLOS SCHIAVINATO,M,PR,Iguaracu,0.0
366,7427,204400,Aline Sleutjes,56,ALINE SLEUTJES,F,PR,Castro,0.0
367,7428,204403,Marlon Santos,56,MARLON ARATOR SANTOS DA ROSA,M,RS,Cachoeira do Sul,0.0
368,7429,204404,Lucas Redecker,56,LUCAS BELLO REDECKER,M,RS,Novo Hamburgo,0.0
369,7430,204405,Liziane Bayer,56,LIZIANE BAYER DA COSTA,F,RS,Sao Pedro do Sul,0.0
370,7431,204406,Pedro Westphalen,56,PEDRO BANDARRA WESTPHALEN,M,RS,Cruz Alta,0.0
371,7432,204407,Fernanda Melchionna,56,FERNANDA MELCHIONNA E SILVA,F,RS,Alegrete,0.0
372,7433,204408,Gustinho Ribeiro,56,LUIZ AUGUSTO CARVALHO RIBEIRO FILHO,M,SE,Aracaju,0.0
373,7434,204409,Daniel Trzeciak,56,DANIEL TRZECIAK DUARTE,M,RS,Dom Feliciano,0.0
374,7435,204410,Luisa Canziani,56,LUISA CANZIANI DOS SANTOS SILVEIRA,F,PR,Londrina,0.0
375,7436,204411,Filipe Barros,56,FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO,M,PR,Londrina,0.0
376,7437,204412,Dr. Zacharias Calil,56,ZACARIAS CALIL HAMU,M,GO,Goiania,0.0
377,7438,204413,Alcides Rodrigues,56,ALCIDES RODRIGUES FILHO,M,GO,Santa Helena de Goias,0.0
378,7439,204414,Aroldo Martins,56,JOSE AROLDO SOUZA MARTINS,M,SP,Sao Paulo,0.0
379,7440,204415,Nereu Crispim,56,NEREU CRISPIM,M,RS,Porto Alegre,0.0
380,7441,204416,Sanderson,56,UBIRATAN ANTUNES SANDERSON,M,RS,Erechim,0.0
381,7442,204418,Luizao Goulart,56,LUIZ GOULARTE ALVES,M,PR,Jandaia do Sul,0.0010522313155277943
382,7443,204419,Glaustin da Fokus,56,GLAUSKSTON BATISTA RIOS,M,GO,Goiania,0.0
383,7444,204420,Julian Lemos,56,GULLIEM CHARLES BEZERRA LEMOS,M,PB,Campina Grande,0.0
384,7445,204421,Edna Henrique,56,EDNACE ALVES SILVESTRE HENRIQUE,F,BA,Xique-Xique,0.0
385,7446,204422,Ossesio Silva,56,OSSESIO JOSE DA SILVA,M,RJ,Rio de Janeiro,0.0
386,7447,204423,Andre Ferreira,56,ANDRE FERREIRA RODRIGUES,M,PE,Recife,0.0
387,7448,204425,Silvio Costa Filho,56,SILVIO SERAFIM COSTA FILHO,M,PE,Recife,0.0
388,7449,204426,Carlos Veras,56,JOSE CARLOS VERAS DOS SANTOS,M,PE,Tabira,0.0
389,7450,204427,Fernando Rodolfo,56,FERNANDO RODOLFO TENORIO DE VASCONCELOS,M,PE,Garanhuns,0.0
390,7451,204428,Marilia Arraes,56,MARILIA VALENCA ROCHA ARRAES DE ALENCAR,F,PE,Recife,0.0
391,7452,204429,Joao H. Campos,56,JOAO HENRIQUE DE ANDRADE LIMA CAMPOS,M,PE,Recife,0.0
392,7453,204430,Margarete Coelho,56,MARGARETE DE CASTRO COELHO,F,PI,Sao Raimundo Nonato,0.0006112861286126646
393,7454,204431,Marcos Aurelio Sampaio,56,MARCOS AURELIO  PADUA RIBEIRO GONCALVES DE SAMPAIO,M,PI,Teresina,0.0
394,7455,204432,Marina Santos,56,MARINA SANTOS BATISTA DIAS,F,PI,Picos,0.0
395,7456,204433,Marcelo Calero,56,MARCELO CALERO FARIA GARCIA,M,RJ,Rio de Janeiro,0.0
396,7457,204434,Dra. Vanda Milani,56,VANDA DENIR MILANI NOGUEIRA,F,SP,Cedral,0.0
397,7458,204435,Jesus Sergio,56,JESUS SERGIO DE MENEZES,M,AC,Tarauaca,0.0
398,7459,204436,Isnaldo Bulhoes Jr.,56,ISNALDO BULHOES BARROS JUNIOR,M,AL,Maceio,0.0
399,7460,204437,Severino Pessoa,56,SEVERINO DE LIRA PESSOA,M,AL,Arapiraca,0.0
400,7461,204438,Sergio Toledo,56,SERGIO TOLEDO DE ALBUQUERQUE,M,AL,Maceio,0.0
401,7462,204439,Dr. Leonardo,56,LEONARDO RIBEIRO ALBUQUERQUE,M,GO,Rio Verde,0.0
402,7463,204440,Christino Aureo,56,CHRISTINO AUREO DA SILVA,M,RJ,Macae,0.0
403,7464,204441,Otoni de Paula,56,OTONI MOURA DE PAULO JUNIOR,M,RJ,Rio de Janeiro,0.0
404,7465,204442,Gurgel,56,JOAO CARLOS SOARES GURGEL,M,RJ,Rio de Janeiro,0.0
406,7467,204444,Helio Lopes,56,HELIO FERNANDO BARBOSA LOPES,M,RJ,Queimados,0.0
408,7469,204446,Professor Joziel,56,JOZIEL FERREIRA CARLOS,M,RJ,Duque de Caxias,0.0
409,7470,204447,Flordelis,56,FLORDELIS DOS SANTOS DE SOUZA,F,RJ,Rio de Janeiro,0.0
410,7471,204448,Luiz Antonio Correa,56,LUIZ ANTONIO DA COSTA CARVALHO CORREA DA SILVA,M,RJ,Rio de Janeiro,0.0
411,7472,204449,Nelson Barbudo,56,NELSON NED PREVIDENTE,M,SP,Poloni,0.0
412,7473,204450,Dr. Luiz Antonio Teixeira Jr.,56,LUIZ ANTONIO DE SOUZA TEIXEIRA JUNIOR,M,RJ,Nova Iguacu,0.0
413,7474,204451,Delegado Antonio Furtado,56,ANTONIO DA LUZ FURTADO,M,RJ,Rio de Janeiro,0.0
414,7475,204452,Marcio Labre,56,MARCIO DA SILVEIRA LABRE,M,RJ,Rio de Janeiro,0.0
415,7476,204453,Natalia Bonavides,56,NATALIA BASTOS BONAVIDES,F,RN,Natal,0.0
416,7477,204454,Daniel Silveira,56,DANIEL LUCIO DA SILVEIRA,M,RJ,Petropolis,0.0
417,7478,204455,Luiz Lima,56,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,M,RJ,Rio de Janeiro,0.0
418,7479,204456,Gutemberg Reis,56,GUTEMBERG REIS DE OLIVEIRA,M,RJ,Duque de Caxias,0.0
419,7480,204457,Juninho do Pneu,56,ROGERIO TEIXEIRA JUNIOR,M,RJ,Nova Iguacu,0.0
420,7481,204458,Major Fabiana,56,FABIANA SILVA DE SOUZA POUBEL,F,RJ,Rio de Janeiro,0.0
421,7482,204459,Daniela do Waguinho,56,DANIELA MOTE DE SOUZA CARNEIRO,F,RJ,Rio de Janeiro,0.0
422,7483,204460,Carlos Jordy,56,Carlos Roberto Coelho de Mattos Junior,M,RJ,Niteroi,0.0
423,7484,204461,Paulo Ganime,56,PAULO GUSTAVO GANIME ALVES TEIXEIRA,M,RJ,Rio de Janeiro,0.0
424,7485,204462,Chris Tonietto,56,CHRISTINE NOGUEIRA DOS REIS TONIETTO,F,RJ,Rio de Janeiro,0.0
425,7486,204463,Wladimir Garotinho,56,WLADIMIR BARROS ASSED MATHEUS DE OLIVEIRA,M,RJ,Rio de Janeiro,0.0
426,7487,204464,Taliria Petrone,56,TALIRIA PETRONE SOARES,F,RJ,Niteroi,0.0
427,7488,204465,Haroldo Cathedral,56,HAROLDO ALVES CAMPOS,M,MG,Itabira,0.0
428,7489,204466,Tereza Nelma,56,TEREZA NELMA DA SILVA PORTO VIANA SOARES,F,AL,Maceio,0.0
429,7490,204467,Professora Rosa Neide,56,ROSA NEIDE SANDES DE ALMEIDA,F,BA,Amargosa,0.0
430,7491,204468,Joenia Wapichana,56,JOENIA BATISTA DE CARVALHO,F,RR,Boa Vista,0.0
431,7492,204469,Manuel Marcos,56,MANUEL MARCOS CARVALHO DE MESQUITA,M,CE,Tiangua,0.0
432,7493,204471,Mara Rocha,56,CYLMARA FERNANDES DA ROCHA GRIPP,F,AC,Rio Branco,0.0
433,7494,204472,Jose Medeiros,56,JOSE ANTONIO DOS SANTOS MEDEIROS,M,RN,Caico,0.0
434,7495,204473,General Girao,56,ELIESER GIRAO MONTEIRO FILHO,M,CE,Fortaleza,0.0
435,7496,204474,Juarez Costa,56,JUAREZ ALVES DA COSTA,M,PR,Londrina,0.0
436,7497,204475,Ottaci Nascimento,56,JOSE OTACI BARROSO DO NASCIMENTO,M,AM,Eirunepe,0.0
437,7498,204476,Chiquinho Brazao,56,JOAO FRANCISCO INACIO BRAZAO,M,RJ,Rio de Janeiro,0.0025193746458048475
438,7499,204477,Felicio Laterca,56,FELICIO LATERCA DE ALMEIDA,M,RJ,Campos dos Goytacazes,0.0
439,7500,204478,Vinicius Farah,56,VINICIUS MEDEIROS FARAH,M,RJ,Tres Rios,0.0
440,7501,204479,Nicoletti,56,ANTONIO CARLOS NICOLETTI,M,RS,Ijui,0.0
441,7502,204480,Rogerio Correia,56,ROGERIO CORREIA DE MOURA BAPTISTA,M,MG,Belo Horizonte,0.00022604169006394434
442,7503,204481,Dr. Jaziel,56,JAZIEL PEREIRA DE SOUSA,M,CE,Camocim,0.0
443,7504,204482,Euclydes Pettersen,56,EUCLYDES MARCOS PETTERSEN NETO,M,MG,Governador Valadares,0.0
444,7505,204483,Vilson da Fetaemg,56,VILSON LUIZ DA SILVA,M,MG,Claudio,0.0
445,7506,204484,General Peternelli,56,ROBERTO SEBASTIAO PETERNELLI JUNIOR,M,SP,Ribeirao Preto,0.0
446,7507,204485,Luiz Carlos Motta,56,LUIZ CARLOS MOTTA,M,SP,Ribeirao Preto,0.0
447,7508,204486,Mauro Benevides Filho,56,CARLOS MAURO BENEVIDES FILHO,M,CE,Fortaleza,0.007948026070860831
448,7509,204487,Capitao Wagner,56,WAGNER SOUSA GOMES,M,SP,SAO PAULO,0.0
449,7510,204488,Celio Studart,56,CELIO STUDART BARBOSA,M,CE,Fortaleza,0.0
450,7511,204489,Roberio Monteiro,56,MARCOS ROBERIO RIBEIRO MONTEIRO,M,CE,Itarema,0.0
451,7512,204490,Charlles Evangelista,56,CHARLLES THOMACELLI EVANGELISTA,M,MG,Juiz de Fora,0.0
452,7513,204491,Gilberto Abramo,56,GILBERTO APARECIDO ABRAMO,M,SP,Porto Ferreira,0.0
453,7514,204492,Paulo Guedes,56,PAULO JOSE CARLOS GUEDES,M,MG,Manga,0.0
454,7515,204494,Fred Costa,56,FREDERICO BORGES DA COSTA,M,MG,Belo Horizonte,0.0
455,7516,204495,Airton Faleiro,56,AIRTON LUIZ FALEIRO,M,RS,Tenente Portela,0.0
456,7517,204496,Celso Sabino,56,CELSO SABINO DE OLIVEIRA,M,PA,Belem,0.0
457,7518,204497,Junior Ferrari,56,JOAO FERRARI JUNIOR,M,PA,Oriximina,0.0
458,7519,204498,Olival Marques,56,OLIVAL HENRIQUE MARQUES DE SOUZA,M,PA,Ananindeua,0.0
459,7520,204499,Cassio Andrade,56,CASSIO COELHO ANDRADE,M,BA,Salvador,0.0
460,7521,204500,Eduardo Costa,56,JOSE EDUARDO PEREIRA DA COSTA,M,PA,Belem,0.0
461,7522,204501,Alencar Santana Braga,56,ALENCAR SANTANA BRAGA,M,SP,Guarulhos,0.0
462,7523,204502,Bozzella,56,NICOLINO BOZZELLA JUNIOR,M,SP,Santos,0.0
463,7524,204503,Alexandre Padilha,56,ALEXANDRE ROCHA SANTOS PADILHA,M,SP,Sao Paulo,0.0
464,7525,204504,Cezinha de Madureira,56,ANTONIO CEZAR CORREIA FREIRE,M,BA,Ipiau,0.0
465,7526,204505,Vava Martins,56,WAGNER BACH MARTINS,M,RS,Pelotas,0.0
466,7527,204506,Marcos Pereira,56,MARCOS ANTONIO PEREIRA,M,ES,Linhares,0.0
467,7528,204507,Carla Zambelli,56,CARLA ZAMBELLI SALGADO,F,SP,Ribeirao Preto,0.0
468,7529,204508,Igor Timo,56,IGOR TARCIANO TIMO,M,MG,Virgem da Lapa,0.0
469,7530,204509,Aurea Carolina,56,AUREA CAROLINA DE FREITAS E SILVA,F,PA,Tucurui,0.0
470,7531,204510,Franco Cartafina,56,FRANCO CARTAFINA GOMES,M,MG,Uberaba,0.0
471,7532,204511,David Soares,56,DAVID BEZERRA RIBEIRO SOARES,M,RJ,Rio de Janeiro,0.0
472,7533,204512,Delegado Marcelo Freitas,56,MARCELO EDUARDO FREITAS,M,MG,Montes Claros,0.0006947259613663908
473,7534,204513,Guiga Peixoto,56,JOSE GUILHERME NEGRAO PEIXOTO,M,SP,Tatui,0.0
474,7535,204514,Coronel Tadeu,56,MARCIO TADEU ANHAIA DE LEMOS,M,SP,SAO PAULO,0.0
475,7536,204515,Andre Janones,56,ANDRE LUIS GASPAR JANONES,M,MG,Ituiutaba,0.0
476,7537,204516,Alexis Fonteyne,56,Alexis Joseph Steverlynck Fonteyne,M,SP,Campinas,0.0
477,7538,204517,Ze Vitor,56,JOSE VITOR DE RESENDE AGUIAR,M,MG,Araguari,0.0
478,7539,204518,Dr. Frederico,56,FREDERICO DE CASTRO ESCALEIRA,M,RJ,Teresopolis,0.0
479,7540,204519,Tiago Mitraud,56,TIAGO LIMA MITRAUD DE CASTRO LEITE,M,DF,Brasilia,0.0
480,7541,204520,Junio Amaral,56,GERALDO JUNIO DO AMARAL,M,MG,Belo Horizonte,0.0
481,7542,204521,Abou Anni,56,PAULO SERGIO ABOU ANNI,M,SP,Sao Paulo,0.0
482,7543,204522,Marco Bertaiolli,56,MARCO AURELIO BERTAIOLLI,M,SP,Mogi das Cruzes,0.0
483,7544,204523,Lucas Gonzalez,56,LUCAS DE VASCONCELOS GONZALEZ,M,MG,Belo Horizonte,0.0002581185480910658
484,7545,204524,Pinheirinho,56,ANTONIO PINHEIRO NETO,M,MG,Belo Horizonte,0.0
485,7546,204525,Rosana Valle,56,ROSANA DE OLIVEIRA VALLE,F,SP,Santos,0.0
486,7547,204526,Luiz Philippe de Orleans e Braganca,56,LUIZ PHILIPPE DE ORLEANS BRAGANCA,M,RJ,Rio de Janeiro,0.0
487,7548,204527,Geninho Zuliani,56,EUGENIO JOSE ZULIANI,M,SP,Ribeirao Pires,0.0014082359468550285
488,7549,204528,Adriana Ventura,56,ADRIANA MIGUEL VENTURA,F,SP,Sao Paulo,0.0
489,7550,204529,Policial Katia Sastre,56,KATIA DA SILVA SASTRE,F,SP,Sao Paulo,0.0
490,7551,204530,Rodrigo Agostinho,56,RODRIGO ANTONIO DE AGOSTINHO MENDONCA,M,SP,Cafelandia,0.0
491,7552,204531,Guilherme Derrite,56,GUILHERME MURARO DERRITE,M,SP,Sorocaba,0.0
492,7553,204532,Vinicius Poit,56,VINICIUS LAZZER POIT,M,SP,Sao Bernardo do Campo,1.3544858146821069e-05
493,7554,204533,Idilvan Alencar,56,ANTONIO IDILVAN DE LIMA ALENCAR,M,CE,Crato,0.0
494,7555,204534,Tabata Amaral,56,TABATA CLAUDIA AMARAL DE PONTES,F,SP,Sao Paulo,0.0
495,7556,204535,Samia Bomfim,56,SAMIA DE SOUZA BOMFIM,F,SP,Presidente Prudente,0.0
496,7557,204536,Kim Kataguiri,56,KIM PATROCA KATAGUIRI,M,SP,Salto,0.0
497,7558,204537,Enrico Misasi,56,ENRICO VAN BLARCUM DE GRAAFF MISASI,M,SP,Sao Paulo,0.0
498,7559,204538,Paulo Bengtson,56,PAULO EDUARDO MAESTRI BENGTSON,M,BA,Vitoria da Conquista,0.0
499,7560,204539,Hercilio Coelho Diniz,56,HERCILIO ARAUJO DINIZ FILHO,M,MG,Governador Valadares,0.0
500,7561,204540,Maria Rosas,56,MARIA DO PARTO MENDES ROSAS,F,RJ,Angra dos Reis,0.0
501,7562,204541,Eduardo Bismarck,56,EDUARDO HENRIQUE MAIA BISMARCK,M,CE,Fortaleza,0.0
502,7563,204542,Denis Bezerra,56,DENIS ANDERSON DA ROCHA BEZERRA,M,CE,Fortaleza,0.0
503,7564,204543,Luiz Flavio Gomes,56,LUIZ FLAVIO GOMES,M,SP,Sud Menucci,0.0
504,7565,204544,Alexandre Frota,56,ALEXANDRE FROTA DE ANDRADE,M,RJ,Rio de Janeiro,0.0
505,7566,204545,Ale Silva,56,ALESSANDRA DA SILVA,F,RJ,Petropolis,0.0
506,7567,204546,Joice Hasselmann,56,JOICE CRISTINA HASSELMANN,F,PR,Ponta Grossa,0.0
507,7568,204547,Leo Motta,56,ELIEL MARCIO DO CARMO,M,MG,Contagem,0.0
508,7569,204548,Heitor Freire,56,HEITOR RODRIGO PEREIRA FREIRE,M,CE,Juazeiro do Norte,0.0
509,7570,204549,AJ Albuquerque,56,ANTONIO JOSE AGUIAR ALBUQUERQUE,M,CE,Fortaleza,0.0
510,7571,204550,Junior Mano,56,ANTONIO LUIZ RODRIGUES MANO JUNIOR,M,CE,Nova Russas,0.0
511,7572,204551,Bosco Saraiva,56,JOAO BOSCO GOMES SARAIVA,M,AM,Manaus,0.0
512,7573,204552,Eduardo Braide,56,EDUARDO SALIM BRAIDE,M,MA,Sao Luis,0.0
513,7574,204553,Pastor Sargento Isidorio,56,MANOEL ISIDORIO DE SANTANA JUNIOR,M,BA,Salvador,0.0
514,7575,204554,Abilio Santana,56,JOSE ABILIO SILVA DE SANTANA,M,BA,Salvador,0.0
515,7576,204555,Jose Ricardo,56,JOSE RICARDO WENDLING,M,RS,Montenegro,0.0
516,7577,204556,Marcelo Ramos,56,MARCELO RAMOS RODRIGUES,M,AM,Manaus,0.0007376536251060139
517,7578,204557,Sidney Leite,56,SIDNEY RICARDO DE OLIVEIRA LEITE,M,AM,Manaus,0.0
518,7579,204558,Marcelo Nilo,56,JOSE MARCELO DO NASCIMENTO NILO,M,BA,Antas,0.0
519,7580,204559,Ze Neto,56,JOSE CERQUEIRA DE SANTANA NETO,M,BA,Feira de Santana,0.0
520,7581,204560,Adolfo Viana,56,ADOLFO VIANA DE CASTRO NETO,M,BA,Salvador,0.0
521,7582,204561,Bira do Pindare,56,UBIRAJARA DO PINDARE ALMEIDA SOUSA,M,MA,Pindare Mirim,0.0
522,7583,204562,Edilazio Junior,56,EDILAZIO GOMES DA SILVA JUNIOR,M,MA,Sao Luis,0.0
523,7584,204563,Josimar Maranhaozinho,56,JOSIMAR CUNHA RODRIGUES,M,CE,Varzea Alegre,0.0
524,7585,204564,Igor Kannario,56,ANDERSON MACHADO DE JESUS,M,BA,Salvador,0.0
525,7586,204565,Professora Dayane Pimentel,56,DAYANE JAMILLE CARNEIRO DOS SANTOS PIMENTEL,F,BA,Feira de Santana,0.0
526,7587,204566,Marreca Filho,56,ANTONIO DA CRUZ FILGUEIRA NETO,M,MA,Sao Luis,0.0
527,7588,204567,Raimundo Costa,56,RAIMUNDO MAGALHAES COSTA,M,BA,Valenca,0.0
528,7589,204569,Delegado Pablo,56,PABLO OLIVA SOUZA,M,AM,Manaus,0.0
529,7590,204570,Pastor Gil,56,GILDENEMIR DE LIMA SOUSA,M,MA,Sao Luis,0.0
530,7591,204571,Alex Santana,56,ALEX MARCO SANTANA SOUSA,M,BA,Salvador,0.0
531,7592,204572,Capitao Alberto Neto,56,ALBERTO BARROS CAVALCANTE NETO,M,CE,Fortaleza,0.0
532,7593,204573,Otto Alencar Filho,56,OTTO ROBERTO MENDONCA DE ALENCAR FILHO,M,BA,Salvador,0.0
533,7594,204574,Junior Lourenco,56,JOSE LOURENCO BOMFIM JUNIOR,M,MA,Sao Luis,0.0
534,7595,204575,Gil Cutrim,56,GILLIANO FRED NASCIMENTO CUTRIM,M,MA,Sao Luis,0.0
535,7596,204576,Joao Roma,56,JOAO INACIO RIBEIRO ROMA NETO,M,PE,Recife,0.0
536,7604,205476,Charles Fernandes,56,CHARLES FERNANDES SILVEIRA SANTANA,M,BA,Guanambi,0.0
537,7605,205535,Patricia Ferraz,56,PATRICIA LIMA FERRAZ,F,MG,Belo Horizonte,0.0
538,7606,205548,David Miranda,56,DAVID MICHAEL DOS SANTOS MIRANDA,M,RJ,Rio de Janeiro,0.0
539,7607,205550,Jorge Braz,56,JORGE BRAZ DE OLIVEIRA,M,MG,Palma,0.0
540,7608,205863,Marcelo Brum,56,MARCELO DE BRUM DA COSTA,M,RS,Santiago,0.0
541,7609,205865,Reinhold Stephanes Junior,56,REINHOLD STEPHANES JUNIOR,M,PR,Curitiba,0.0
542,7610,206231,Ted Conti,56,JOAO BATISTA CONTI,M,ES,Muqui,0.0
543,7611,207176,Bia Cavassa,56,BEATRIZ ROSALIA RIBEIRO CAVASSA DE OLIVEIRA,F,MS,Corumba,0.0
544,7612,207309,Eneias Reis,56,ENEIAS JOSE DOS REIS,M,MG,Coronel Fabriciano,0.0010792304078065518
545,7613,209189,Joseildo Ramos,56,JOSEILDO RIBEIRO RAMOS,M,BA,Alagoinhas,0.0
547,7615,211866,Fabiano Tolentino,56,FABIANO GALLETTI TOLENTINO,M,MG,Belo Horizonte,0.0
548,7616,212504,Fernando Borja,56,FERNANDO BORJA PINTO,M,MG,Belo Horizonte,0.0
549,7617,212625,Dr. Goncalo,56,ANTONIO ELIZABETH GONCALO DE SOUSA,M,MA,Pastos Bons,0.0
