idVotacao,voto,deputado_id,deputado_siglaPartido,pardido_id,deputado_siglaUf
2158425-108,-1.0,114941,PROS,36763,TO
2158425-108,-1.0,74351,PTB,36845,PA
2158425-108,-1.0,74317,PSD,36834,PI
2158425-108,-1.0,160544,MDB,36899,SP
2158425-108,-1.0,178886,DEM,36769,MA
2158425-108,-1.0,74570,PSDB,36835,BA
2158425-108,-1.0,178894,PODE,36896,MG
2158425-108,-1.0,74856,DEM,36769,RJ
2158425-108,0.0,178825,PT,36844,AC
2158425-108,-1.0,74254,MDB,36899,RJ
2158425-108,-1.0,141482,MDB,36899,MG
2158425-108,0.0,160663,PSB,36832,PR
2158425-108,1.0,74585,PR,36814,MG
2158425-108,-1.0,141483,PRB,36815,RO
2158425-108,-1.0,74277,PSDB,36835,SP
2158425-108,-1.0,178879,SD,36765,GO
2158425-108,-1.0,178954,MDB,36899,RO
2158425-108,-1.0,141484,PR,36814,PA
2158425-108,-1.0,73483,PP,36809,RS
2158425-108,-1.0,73778,PSDB,36835,PR
2158425-108,1.0,178802,PR,36814,RJ
2158425-108,-1.0,178955,PR,36814,RO
2158425-108,0.0,74041,PT,36844,PB
2158425-108,-1.0,141487,PP,36809,MG
2158425-108,-1.0,162332,PR,36814,PR
2158425-108,0.0,74688,PT,36844,RJ
2158425-108,0.0,74784,PSOL,36839,SP
2158425-108,-1.0,166402,PR,36814,GO
2158425-108,-1.0,178826,PSL,36837,SP
2158425-108,-1.0,160633,DEM,36769,MS
2158425-108,-1.0,160565,PSDB,36835,SP
2158425-108,-1.0,179000,PSL,36837,MG
2158425-108,1.0,74460,MDB,36899,PI
2158425-108,-1.0,195826,PR,36814,RJ
2158425-108,-1.0,76287,PSD,36834,RJ
2158425-108,-1.0,118594,PRB,36815,SP
2158425-108,-1.0,178983,PR,36814,SP
2158425-108,-1.0,179001,MDB,36899,RS
2158425-108,-1.0,178942,MDB,36899,RJ
2158425-108,0.0,160535,PT,36844,RS
2158425-108,-1.0,74470,PSC,36833,PB
2158425-108,-1.0,178880,PPS,36813,GO
2158425-108,-1.0,141500,PSD,36834,MG
2158425-108,-1.0,178852,PSD,36834,AP
2158425-108,-1.0,167722,DEM,36769,RO
2158425-108,-1.0,159238,PSDB,36835,MG
2158425-108,-1.0,74235,PP,36809,ES
2158425-108,0.0,74398,PT,36844,RS
2158425-108,-1.0,64960,MDB,36899,RR
2158425-108,-1.0,178956,PSDB,36835,RO
2158425-108,-1.0,178919,PP,36809,PE
2158425-108,-1.0,74158,PDT,36786,MG
2158425-108,1.0,178858,PP,36809,BA
2158425-108,-1.0,141507,MDB,36899,SC
2158425-108,-1.0,74428,DEM,36769,PE
2158425-108,-1.0,178985,PR,36814,SP
2158425-108,-1.0,74787,PR,36814,SP
2158425-108,0.0,74862,REDE,36886,RJ
2158425-108,-1.0,178895,PSD,36834,MG
2158425-108,-1.0,160561,DEM,36769,SP
2158425-108,-1.0,178997,MDB,36899,CE
2158425-108,-1.0,73553,PTB,36845,SP
2158425-108,-1.0,73781,PP,36809,PR
2158425-108,-1.0,178896,MDB,36899,MG
2158425-108,-1.0,166401,PSDB,36835,MT
2158425-108,-1.0,74352,PSDB,36835,PA
2158425-108,0.0,178986,PT,36844,SP
2158425-108,-1.0,74359,PTB,36845,RO
2158425-108,-1.0,66179,DEM,36769,ES
2158425-108,-1.0,73463,PP,36809,PR
2158425-108,-1.0,73692,MDB,36899,RS
2158425-108,1.0,202063,SD,36765,SC
2158425-108,0.0,160556,PT,36844,MG
2158425-108,-1.0,74319,PTB,36845,PI
2158425-108,1.0,160642,PATRI,37900,PE
2158425-108,0.0,74160,PT,36844,MG
2158425-108,-1.0,74095,DEM,36769,AM
2158425-108,0.0,171617,PT,36844,AL
2158425-108,-1.0,178860,DEM,36769,BA
2158425-108,-1.0,160517,PSB,36832,ES
2158425-108,-1.0,160558,PR,36814,SP
2158425-108,-1.0,74574,PSD,36834,BA
2158425-108,-1.0,74812,MDB,36899,GO
2158425-108,-1.0,178912,PSDB,36835,PB
2158425-108,-1.0,74449,PTB,36845,MA
2158425-108,-1.0,122158,DEM,36769,RJ
2158425-108,0.0,160604,PT,36844,SC
2158425-108,-1.0,178844,PSDB,36835,AL
2158425-108,0.0,141445,PT,36844,RS
2158425-108,-1.0,160601,PODE,36896,SP
2158425-108,-1.0,200153,MDB,36899,AM
2158425-108,-1.0,148134,PSL,36837,MT
2158425-108,-1.0,160639,DEM,36769,TO
2158425-108,0.0,160641,PCdoB,36779,AP
2158425-108,-1.0,178951,PSB,36832,RN
2158425-108,-1.0,74216,PSDB,36835,CE
2158425-108,0.0,74161,PT,36844,MG
2158425-108,-1.0,178960,PR,36814,RR
2158425-108,-1.0,171620,PP,36809,MG
2158425-108,-1.0,141527,PP,36809,RS
2158425-108,-1.0,73788,PP,36809,PR
2158425-108,-1.0,178920,PODE,36896,PE
2158425-108,-1.0,141472,PSDB,36835,SP
2158425-108,-1.0,152610,PRB,36815,SP
2158425-108,-1.0,73674,PP,36809,GO
2158425-108,-1.0,141529,PP,36809,BA
2158425-108,-1.0,178944,DEM,36769,RJ
2158425-108,1.0,178840,PSDB,36835,AC
2158425-108,-1.0,88950,DEM,36769,SP
2158425-108,0.0,74693,DEM,36769,RJ
2158425-108,0.0,178926,PSB,36832,PI
2158425-108,-1.0,141535,PSDB,36835,RN
2158425-108,-1.0,160651,MDB,36899,SC
2158425-108,-1.0,160515,MDB,36899,SC
2158425-108,-1.0,163321,PTB,36845,RS
2158425-108,-1.0,178870,PP,36809,DF
2158425-108,-1.0,178945,PRB,36815,RJ
2158425-108,-1.0,73466,PPS,36813,PR
2158425-108,0.0,74371,PT,36844,GO
2158425-108,0.0,160630,PT,36844,MT
2158425-108,-1.0,178990,PSDB,36835,SP
2158425-108,-1.0,74372,PP,36809,GO
2158425-108,-1.0,160621,PSD,36834,PR
2158425-108,-1.0,74762,MDB,36899,MG
2158425-108,-1.0,141542,PTB,36845,RS
2158425-108,-1.0,178991,PRB,36815,SP
2158425-108,-1.0,178933,MDB,36899,PR
2158425-108,0.0,178874,PDT,36786,ES
2158425-108,-1.0,160612,DEM,36769,RJ
2158425-108,0.0,160613,PT,36844,AC
2158425-108,1.0,4930,AVANTE,36898,PE
2158425-108,-1.0,73424,PP,36809,RJ
2158425-108,-1.0,178911,MDB,36899,PA
2158425-108,-1.0,178947,DEM,36769,RJ
2158425-108,-1.0,92776,PSD,36834,MG
2158425-108,0.0,177282,PDT,36786,MG
2158425-108,-1.0,74385,PSC,36833,PR
2158425-108,-1.0,178898,PR,36814,MG
2158425-108,-1.0,178901,DEM,36769,MS
2158425-108,-1.0,160617,PSD,36834,GO
2158425-108,-1.0,178862,PRB,36815,BA
2158425-108,-1.0,160976,PR,36814,SP
2158425-108,-1.0,178863,PPL,36762,BA
2158425-108,-1.0,195866,PROS,36763,CE
2158425-108,0.0,141384,PSB,36832,SE
2158425-108,-1.0,74010,MDB,36899,SC
2158425-108,0.0,160610,PT,36844,BA
2158425-108,0.0,113247,PT,36844,SP
2158425-108,-1.0,141552,MDB,36899,MT
2158425-108,-1.0,141553,PSDB,36835,SP
2158425-108,0.0,178913,PSB,36832,PB
2158425-108,0.0,74283,PT,36844,SP
2158425-108,-1.0,178888,MDB,36899,MA
2158425-108,-1.0,178992,PSDB,36835,SP
2158425-108,-1.0,92355,PRB,36815,DF
2158425-108,-1.0,178869,PROS,36763,CE
2158425-108,0.0,189593,PT,36844,RJ
2158425-108,0.0,160569,PT,36844,BA
2158425-108,-1.0,141558,PSDB,36835,MA
2158425-108,-1.0,160631,PATRI,37900,RJ
2158425-108,-1.0,141560,PSD,36834,SP
2158425-108,1.0,160518,PROS,36763,MG
2158425-108,1.0,74043,PR,36814,PB
2158425-108,0.0,167493,PDT,36786,MA
2158425-108,1.0,160636,PTB,36845,PB
2158425-108,0.0,74439,PDT,36786,PE
2158425-108,0.0,178889,PT,36844,MA
2158425-108,0.0,73931,PT,36844,PA
2158425-108,-1.0,160632,SD,36765,MG
2158425-108,-1.0,178923,PTB,36845,PE
2158425-108,1.0,178949,PHS,36793,RN
2158425-111,-1.0,178914,AVANTE,36847,PE
2158425-111,0.0,178890,PT,36844,MG
2158425-111,-1.0,178968,PR,36814,SE
2158425-111,-1.0,136811,PP,36809,RS
2158425-111,-1.0,178836,DEM,36769,AC
2158425-111,-1.0,73579,DEM,36769,DF
2158425-111,-1.0,160559,MDB,36899,RS
2158425-111,-1.0,178833,PSD,36834,RJ
2158425-111,-1.0,178936,PR,36814,RJ
2158425-111,-1.0,141454,PP,36809,PR
2158425-111,-1.0,178846,PR,36814,AM
2158425-111,0.0,74057,PCdoB,36779,BA
2158425-111,0.0,178973,PT,36844,SP
2158425-111,-1.0,178831,PP,36809,AP
2158425-111,0.0,74213,PDT,36786,CE
2158425-111,-1.0,141383,PRB,36815,SP
2158425-111,-1.0,73584,PV,36851,SP
2158425-111,-1.0,160530,PSDB,36835,BA
2158425-111,-1.0,178950,PODE,36896,RN
2158425-111,1.0,73434,PP,36809,SP
2158425-111,-1.0,74833,PSD,36834,RJ
2158425-111,-1.0,178847,PSDB,36835,AM
2158425-111,0.0,159237,PT,36844,PI
2158425-111,0.0,74378,PDT,36786,PR
2158425-111,-1.0,73655,SD,36765,DF
2158425-111,-1.0,160665,SD,36765,PE
2158425-111,-1.0,160512,SD,36765,RJ
2158425-111,1.0,69871,PODE,36896,BA
2158425-111,-1.0,178975,MDB,36899,SP
2158425-111,0.0,178834,PSB,36832,BA
2158425-111,0.0,73701,PT,36844,RJ
2158425-111,-1.0,74040,MDB,36899,PB
2158425-111,-1.0,178915,PSDB,36835,PE
2158425-111,0.0,141335,PT,36844,PA
2158425-111,-1.0,73437,MDB,36899,SP
2158425-111,-1.0,178948,PP,36809,RN
2158425-111,-1.0,178906,PP,36809,PA
2158425-111,0.0,160538,PT,36844,RS
2158425-111,-1.0,160589,PSDB,36835,SP
2158425-111,-1.0,141394,PSDB,36835,PE
2158425-111,1.0,178938,PATRI,37900,RJ
2158425-111,0.0,178865,AVANTE,36898,CE
2158425-111,-1.0,93083,PP,36809,BA
2158425-111,0.0,178853,PT,36844,BA
2158425-111,-1.0,194261,PODE,36896,RS
2158425-111,-1.0,178829,PR,36814,SP
2158425-111,-1.0,178924,PR,36814,PI
2158425-111,-1.0,178958,PHS,36793,RR
2158425-111,-1.0,178962,PRB,36815,RS
2158425-111,-1.0,178993,DEM,36769,TO
2158425-111,-1.0,74163,PSL,36837,ES
2158425-111,-1.0,74651,DEM,36769,MG
2158425-111,-1.0,164360,PPS,36813,SC
2158425-111,-1.0,178876,PSDB,36835,GO
2158425-111,-1.0,73568,MDB,36899,RJ
2158425-111,-1.0,73441,PRB,36815,SP
2158425-111,0.0,74171,PSOL,36839,RJ
2158425-111,0.0,141440,PCdoB,36779,CE
2158425-111,-1.0,178928,PR,36814,PR
2158425-111,1.0,178939,PROS,36763,RJ
2158425-111,-1.0,74537,PP,36809,BA
2158425-111,-1.0,141408,PRB,36815,MA
2158425-111,-1.0,178848,PSDB,36835,AM
2158425-111,-1.0,178963,PP,36809,RS
2158425-111,-1.0,93472,PTB,36845,RJ
2158425-111,0.0,141411,PDT,36786,MS
2158425-111,0.0,74467,PDT,36786,PB
2158425-111,-1.0,178892,PODE,36896,MG
2158425-111,0.0,74060,PCdoB,36779,BA
2158425-111,1.0,73891,MDB,36899,RS
2158425-111,0.0,141413,PT,36844,SC
2158425-111,0.0,178908,PSD,36834,PA
2158425-111,-1.0,178893,PR,36814,MG
2158425-111,-1.0,160646,PSL,36837,PR
2158425-111,-1.0,164359,PSL,36837,GO
2158425-111,1.0,74172,PTB,36845,RJ
2158425-111,1.0,178929,PODE,36896,PR
2158425-111,0.0,160599,PP,36809,MG
2158425-111,-1.0,143632,PSD,36834,CE
2158425-111,-1.0,160643,SD,36765,ES
2158425-111,-1.0,178830,PODE,36896,SP
2158425-111,-1.0,160578,PSD,36834,PR
2158425-111,0.0,134812,PSOL,36839,PA
2158425-111,-1.0,74655,PSDB,36835,MG
2158425-111,-1.0,92346,PSL,36837,SP
2158425-111,-1.0,178977,PSDB,36835,SP
2158425-111,-1.0,141421,PP,36809,PE
2158425-111,-1.0,141422,DEM,36769,PB
2158425-111,1.0,178883,PPS,36813,MA
2158425-111,0.0,132504,PT,36844,PR
2158425-111,-1.0,160649,PP,36809,SC
2158425-111,-1.0,202915,PP,36809,AP
2158425-111,-1.0,178871,PP,36809,ES
2158425-111,-1.0,178904,PP,36809,MT
2158425-111,-1.0,178941,PODE,36896,RJ
2158425-111,-1.0,178969,PSD,36834,SE
2158425-111,-1.0,171623,MDB,36899,SE
2158425-111,-1.0,178877,PSDB,36835,GO
2158425-111,-1.0,160587,PSD,36834,MS
2158425-111,-1.0,141430,PROS,36763,RJ
2158425-111,0.0,72442,PSB,36832,PE
2158425-111,-1.0,141429,DEM,36769,RN
2158425-111,0.0,160666,PDT,36786,BA
2158425-111,-1.0,141431,DEM,36769,PE
2158425-111,0.0,160598,PDT,36786,GO
2158425-111,1.0,178978,PSC,36833,SP
2158425-111,-1.0,178979,PSDB,36835,SP
2158425-111,-1.0,178907,PODE,36896,PA
2158425-111,-1.0,160669,SD,36765,CE
2158425-111,1.0,178966,PSDB,36835,SC
2158425-111,-1.0,74374,PSDB,36835,MS
2158425-111,-1.0,74270,PSC,36833,SP
2158425-111,-1.0,160673,PR,36814,RS
2158425-111,-1.0,178996,MDB,36899,RS
2158425-111,-1.0,178878,PSDB,36835,GO
2158425-111,1.0,74558,AVANTE,36898,AL
2158425-111,0.0,178872,PCdoB,36779,ES
2158425-111,0.0,152605,PSOL,36839,RJ
2158425-111,-1.0,129618,PR,36814,CE
2158425-111,0.0,178964,PSB,36832,RS
2158425-111,0.0,178873,PT,36844,ES
2158425-111,-1.0,178909,DEM,36769,PA
2158425-111,0.0,73482,PT,36844,RS
2158425-111,-1.0,97707,DEM,36769,PI
2158425-111,-1.0,178981,MDB,36899,SP
2158425-111,-1.0,73772,MDB,36899,PR
2158425-111,-1.0,160596,PP,36809,GO
2158425-111,-1.0,178884,MDB,36899,MA
2158425-111,-1.0,178959,PP,36809,RR
2158425-111,-1.0,141450,PSD,36834,RJ
2158425-111,-1.0,141389,PSD,36834,RJ
2158425-111,-1.0,81232,PSD,36834,TO
2158425-111,1.0,178855,PSC,36833,BA
2158425-111,-1.0,74665,PROS,36763,MG
2158425-111,-1.0,74847,PSL,36837,RJ
2158425-111,0.0,74848,PCdoB,36779,RJ
2158425-111,0.0,73926,PSB,36832,AP
2158425-111,-1.0,131943,MDB,36899,PE
2158425-111,-1.0,74273,PSB,36832,SP
2158425-111,-1.0,160570,PP,36809,RS
2158425-111,-1.0,160531,PRB,36815,RR
2158425-111,0.0,141503,PCdoB,36779,MG
2158425-111,-1.0,74366,PRB,36815,GO
2158425-111,-1.0,141458,PR,36814,BA
2158425-111,0.0,178970,PT,36844,SE
2158425-111,-1.0,178917,PROS,36763,PE
2158425-111,-1.0,112437,MDB,36899,MA
2158425-111,-1.0,178967,DEM,36769,SC
2158425-111,-1.0,178988,PSDB,36835,SP
2158425-111,-1.0,178910,PSD,36834,PA
2158425-111,-1.0,178971,PRB,36815,SE
2158425-111,-1.0,160572,PTB,36845,PE
2158425-111,-1.0,73535,DEM,36769,SP
2158425-111,-1.0,160509,PR,36814,SC
2158425-111,0.0,141464,PT,36844,CE
2158425-111,-1.0,74553,DEM,36769,BA
2158425-111,-1.0,74140,PR,36814,BA
2158425-111,0.0,74275,PT,36844,SP
2158425-111,-1.0,160619,PSD,36834,BA
2158425-111,-1.0,74079,MDB,36899,PA
2158425-111,-1.0,73714,PSDB,36835,MA
2158425-111,-1.0,74554,PR,36814,BA
2158425-111,0.0,160607,PSB,36832,RS
2158425-111,-1.0,114941,PROS,36763,TO
2158425-111,-1.0,74351,PTB,36845,PA
2158425-111,-1.0,74317,PSD,36834,PI
2158425-111,0.0,73586,PSB,36832,MG
2158425-111,-1.0,74253,PP,36809,RJ
2158425-111,-1.0,160544,MDB,36899,SP
2158425-111,-1.0,178886,DEM,36769,MA
2158425-111,-1.0,74570,PSDB,36835,BA
2158425-111,0.0,160659,PSB,36832,SP
2158425-111,-1.0,178894,PODE,36896,MG
2158425-111,-1.0,74856,DEM,36769,RJ
2158425-111,0.0,178825,PT,36844,AC
2158425-111,0.0,74156,PT,36844,MG
2158425-111,-1.0,74254,MDB,36899,RJ
2158425-111,0.0,160663,PSB,36832,PR
2158425-111,0.0,74585,PR,36814,MG
2158425-111,-1.0,141483,PRB,36815,RO
2158425-111,-1.0,81366,PSC,36833,MA
2158425-111,-1.0,178879,SD,36765,GO
2158425-111,-1.0,178954,MDB,36899,RO
2158425-111,-1.0,141484,PR,36814,PA
2158425-111,-1.0,94931,MDB,36899,BA
2158425-111,-1.0,73483,PP,36809,RS
2158425-111,1.0,178802,PR,36814,RJ
2158425-111,-1.0,178955,PR,36814,RO
2158425-111,0.0,74041,PT,36844,PB
2158425-111,-1.0,141487,PP,36809,MG
2158425-111,-1.0,162332,PR,36814,PR
2158425-111,0.0,74688,PT,36844,RJ
2158425-111,-1.0,166402,PR,36814,GO
2158425-111,-1.0,178826,PSL,36837,SP
2158425-111,-1.0,160633,DEM,36769,MS
2158425-111,-1.0,160565,PSDB,36835,SP
2158425-111,-1.0,179000,PSL,36837,MG
2158425-111,-1.0,74460,MDB,36899,PI
2158425-111,-1.0,195826,PR,36814,RJ
2158425-111,-1.0,178983,PR,36814,SP
2158425-111,-1.0,179001,MDB,36899,RS
2158425-111,-1.0,178942,MDB,36899,RJ
2158425-111,0.0,160535,PT,36844,RS
2158425-111,-1.0,178880,PPS,36813,GO
2158425-111,-1.0,141500,PSD,36834,MG
2158425-111,-1.0,178852,PSD,36834,AP
2158425-111,-1.0,167722,DEM,36769,RO
2158425-111,-1.0,178943,DEM,36769,RJ
2158425-111,-1.0,159238,PSDB,36835,MG
2158425-111,-1.0,74235,PP,36809,ES
2158425-111,-1.0,64960,MDB,36899,RR
2158425-111,-1.0,178956,PSDB,36835,RO
2158425-111,-1.0,178919,PP,36809,PE
2158425-111,-1.0,74177,MDB,36899,RO
2158425-111,0.0,74158,PDT,36786,MG
2158425-111,1.0,178858,PP,36809,BA
2158425-111,-1.0,74749,MDB,36899,MG
2158425-111,-1.0,141507,MDB,36899,SC
2158425-111,-1.0,74428,DEM,36769,PE
2158425-111,-1.0,178984,PSDB,36835,SP
2158425-111,-1.0,178985,PR,36814,SP
2158425-111,-1.0,74787,PR,36814,SP
2158425-111,0.0,74862,REDE,36886,RJ
2158425-111,-1.0,178895,PSD,36834,MG
2158425-111,-1.0,178997,MDB,36899,CE
2158425-111,-1.0,73553,PTB,36845,SP
2158425-111,-1.0,73781,PP,36809,PR
2158425-111,0.0,74571,PT,36844,BA
2158425-111,-1.0,178896,MDB,36899,MG
2158425-111,-1.0,166401,PSDB,36835,MT
2158425-111,-1.0,74352,PSDB,36835,PA
2158425-111,0.0,178986,PT,36844,SP
2158425-111,-1.0,74359,PTB,36845,RO
2158425-111,-1.0,66179,DEM,36769,ES
2158425-111,0.0,178868,PSB,36832,CE
2158425-111,-1.0,73463,PP,36809,PR
2158425-111,-1.0,73692,MDB,36899,RS
2158425-111,0.0,202063,SD,36765,SC
2158425-111,0.0,160556,PT,36844,MG
2158425-111,1.0,160642,PATRI,37900,PE
2158425-111,0.0,74160,PT,36844,MG
2158425-111,-1.0,74095,DEM,36769,AM
2158425-111,0.0,171617,PT,36844,AL
2158425-111,-1.0,178860,DEM,36769,BA
2158425-111,0.0,160517,PSB,36832,ES
2158425-111,-1.0,160558,PR,36814,SP
2158425-111,-1.0,74574,PSD,36834,BA
2158425-111,-1.0,74812,MDB,36899,GO
2158425-111,-1.0,178912,PSDB,36835,PB
2158425-111,-1.0,74449,PTB,36845,MA
2158425-111,-1.0,122158,DEM,36769,RJ
2158425-111,0.0,160604,PT,36844,SC
2158425-111,-1.0,178844,PSDB,36835,AL
2158425-111,0.0,141445,PT,36844,RS
2158425-111,-1.0,160601,PODE,36896,SP
2158425-111,-1.0,200153,MDB,36899,AM
2158425-111,-1.0,160639,DEM,36769,TO
2158425-111,0.0,160641,PCdoB,36779,AP
2158425-111,0.0,178951,PSB,36832,RN
2158425-111,-1.0,74216,PSDB,36835,CE
2158425-111,-1.0,178960,PR,36814,RR
2158425-111,-1.0,171620,PP,36809,MG
2158425-111,-1.0,141527,PP,36809,RS
2158425-111,-1.0,73788,PP,36809,PR
2158425-111,-1.0,141472,PSDB,36835,SP
2158425-111,-1.0,152610,PRB,36815,SP
2158425-111,-1.0,73674,PP,36809,GO
2158425-111,-1.0,141529,PP,36809,BA
2158425-111,-1.0,160653,PODE,36896,SP
2158425-111,-1.0,178944,DEM,36769,RJ
2158425-111,-1.0,178840,PSDB,36835,AC
2158425-111,-1.0,88950,DEM,36769,SP
2158425-111,0.0,74693,DEM,36769,RJ
2158425-111,-1.0,141535,PSDB,36835,RN
2158425-111,-1.0,160651,MDB,36899,SC
2158425-111,-1.0,160515,MDB,36899,SC
2158425-111,0.0,178845,PDT,36786,AL
2158425-111,-1.0,163321,PTB,36845,RS
2158425-111,-1.0,178870,PP,36809,DF
2158425-111,-1.0,178945,PRB,36815,RJ
2158425-111,-1.0,73466,PPS,36813,PR
2158425-111,0.0,74371,PT,36844,GO
2158425-111,0.0,160630,PT,36844,MT
2158425-111,-1.0,178990,PSDB,36835,SP
2158425-111,-1.0,74372,PP,36809,GO
2158425-111,-1.0,160621,PSD,36834,PR
2158425-111,-1.0,74762,MDB,36899,MG
2158425-111,-1.0,141542,PTB,36845,RS
2158425-111,-1.0,178991,PRB,36815,SP
2158425-111,-1.0,160612,DEM,36769,RJ
2158425-111,0.0,160613,PT,36844,AC
2158425-111,1.0,4930,AVANTE,36898,PE
2158425-111,-1.0,73424,PP,36809,RJ
2158425-111,-1.0,178947,DEM,36769,RJ
2158425-111,-1.0,92776,PSD,36834,MG
2158425-111,0.0,177282,PDT,36786,MG
2158425-111,-1.0,74385,PSC,36833,PR
2158425-111,-1.0,178898,PR,36814,MG
2158425-111,-1.0,178901,DEM,36769,MS
2158425-111,-1.0,160617,PSD,36834,GO
2158425-111,-1.0,160976,PR,36814,SP
2158425-111,-1.0,178934,PROS,36763,PR
2158425-111,-1.0,178863,PPL,36762,BA
2158425-111,-1.0,195866,PROS,36763,CE
2158425-111,0.0,141384,PSB,36832,SE
2158425-111,-1.0,74010,MDB,36899,SC
2158425-111,0.0,160610,PT,36844,BA
2158425-111,0.0,113247,PT,36844,SP
2158425-111,-1.0,141553,PSDB,36835,SP
2158425-111,0.0,178913,PSB,36832,PB
2158425-111,0.0,74283,PT,36844,SP
2158425-111,-1.0,178888,MDB,36899,MA
2158425-111,-1.0,178992,PSDB,36835,SP
2158425-111,-1.0,92355,PRB,36815,DF
2158425-111,1.0,178869,PROS,36763,CE
2158425-111,0.0,189593,PT,36844,RJ
2158425-111,-1.0,160631,PATRI,37900,RJ
2158425-111,-1.0,141560,PSD,36834,SP
2158425-111,1.0,160518,PROS,36763,MG
2158425-111,1.0,74043,PR,36814,PB
2158425-111,0.0,167493,PDT,36786,MA
2158425-111,-1.0,160636,PTB,36845,PB
2158425-111,0.0,74439,PDT,36786,PE
2158425-111,0.0,178889,PT,36844,MA
2158425-111,0.0,73931,PT,36844,PA
2158425-111,-1.0,160632,SD,36765,MG
2158425-111,-1.0,178923,PTB,36845,PE
2158425-111,0.0,160592,PT,36844,PR
2158425-111,1.0,178949,PHS,36793,RN
2158425-114,1.0,178914,AVANTE,36847,PE
2158425-114,0.0,178890,PT,36844,MG
2158425-114,-1.0,178968,PR,36814,SE
2158425-114,1.0,136811,PP,36809,RS
2158425-114,1.0,73579,DEM,36769,DF
2158425-114,1.0,178833,PSD,36834,RJ
2158425-114,1.0,178936,PR,36814,RJ
2158425-114,1.0,178846,PR,36814,AM
2158425-114,0.0,74057,PCdoB,36779,BA
2158425-114,0.0,178973,PT,36844,SP
2158425-114,1.0,178831,PP,36809,AP
2158425-114,1.0,178882,PP,36809,MA
2158425-114,1.0,160543,PSC,36833,SE
2158425-114,0.0,74213,PDT,36786,CE
2158425-114,1.0,141383,PRB,36815,SP
2158425-114,1.0,73584,PV,36851,SP
2158425-114,1.0,178950,PODE,36896,RN
2158425-114,-1.0,73434,PP,36809,SP
2158425-114,-1.0,160602,PPS,36813,PA
2158425-114,1.0,178847,PSDB,36835,AM
2158425-114,0.0,159237,PT,36844,PI
2158425-114,0.0,74378,PDT,36786,PR
2158425-114,-1.0,73655,SD,36765,DF
2158425-114,1.0,160665,SD,36765,PE
2158425-114,1.0,160512,SD,36765,RJ
2158425-114,1.0,178975,MDB,36899,SP
2158425-114,0.0,178834,PSB,36832,BA
2158425-114,0.0,73701,PT,36844,RJ
2158425-114,0.0,74040,MDB,36899,PB
2158425-114,1.0,178915,PSDB,36835,PE
2158425-114,0.0,141335,PT,36844,PA
2158425-114,1.0,73437,MDB,36899,SP
2158425-114,1.0,178948,PP,36809,RN
2158425-114,1.0,178906,PP,36809,PA
2158425-114,1.0,141513,DEM,36769,MG
2158425-114,0.0,160538,PT,36844,RS
2158425-114,1.0,141394,PSDB,36835,PE
2158425-114,-1.0,178938,PATRI,37900,RJ
2158425-114,1.0,93083,PP,36809,BA
2158425-114,1.0,194261,PODE,36896,RS
2158425-114,1.0,178829,PR,36814,SP
2158425-114,1.0,178924,PR,36814,PI
2158425-114,1.0,178958,PHS,36793,RR
2158425-114,1.0,178962,PRB,36815,RS
2158425-114,1.0,178993,DEM,36769,TO
2158425-114,1.0,74163,PSL,36837,ES
2158425-114,1.0,74651,DEM,36769,MG
2158425-114,0.0,141398,PT,36844,SP
2158425-114,-1.0,164360,PPS,36813,SC
2158425-114,1.0,178876,PSDB,36835,GO
2158425-114,1.0,73568,MDB,36899,RJ
2158425-114,0.0,72912,PT,36844,RJ
2158425-114,1.0,73441,PRB,36815,SP
2158425-114,1.0,160576,PRB,36815,TO
2158425-114,-1.0,74171,PSOL,36839,RJ
2158425-114,0.0,141440,PCdoB,36779,CE
2158425-114,1.0,178928,PR,36814,PR
2158425-114,-1.0,178939,PROS,36763,RJ
2158425-114,1.0,74537,PP,36809,BA
2158425-114,1.0,141408,PRB,36815,MA
2158425-114,1.0,178848,PSDB,36835,AM
2158425-114,1.0,178963,PP,36809,RS
2158425-114,0.0,141411,PDT,36786,MS
2158425-114,1.0,178892,PODE,36896,MG
2158425-114,1.0,178916,PPS,36813,PE
2158425-114,0.0,160528,PSB,36832,PE
2158425-114,1.0,73891,MDB,36899,RS
2158425-114,0.0,141413,PT,36844,SC
2158425-114,0.0,178908,PSD,36834,PA
2158425-114,1.0,178893,PR,36814,MG
2158425-114,1.0,164359,PSL,36837,GO
2158425-114,-1.0,74172,PTB,36845,RJ
2158425-114,1.0,160588,PSD,36834,MG
2158425-114,1.0,160643,SD,36765,ES
2158425-114,1.0,178830,PODE,36896,SP
2158425-114,1.0,160578,PSD,36834,PR
2158425-114,-1.0,134812,PSOL,36839,PA
2158425-114,1.0,74655,PSDB,36835,MG
2158425-114,1.0,92346,PSL,36837,SP
2158425-114,1.0,141421,PP,36809,PE
2158425-114,1.0,141422,DEM,36769,PB
2158425-114,-1.0,178883,PPS,36813,MA
2158425-114,-1.0,178854,DEM,36769,BA
2158425-114,0.0,132504,PT,36844,PR
2158425-114,1.0,99654,PATRI,37900,BA
2158425-114,1.0,160649,PP,36809,SC
2158425-114,1.0,202915,PP,36809,AP
2158425-114,1.0,178871,PP,36809,ES
2158425-114,1.0,178904,PP,36809,MT
2158425-114,1.0,178941,PODE,36896,RJ
2158425-114,-1.0,178969,PSD,36834,SE
2158425-114,1.0,171623,MDB,36899,SE
