"idEvento";"uriEvento";"tituloRequerimento";"uriRequerimento"
"48211";"https://dadosabertos.camara.leg.br/api/v2/eventos/48211";"REQ 1/2017 PEC21216 => PEC 212/2016";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2143531"
"54507";"https://dadosabertos.camara.leg.br/api/v2/eventos/54507";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54507";"https://dadosabertos.camara.leg.br/api/v2/eventos/54507";"REQ 12/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191552"
"54507";"https://dadosabertos.camara.leg.br/api/v2/eventos/54507";"REQ 8/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191548"
"54507";"https://dadosabertos.camara.leg.br/api/v2/eventos/54507";"REQ 9/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191549"
"54522";"https://dadosabertos.camara.leg.br/api/v2/eventos/54522";"REQ 11/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191551"
"54584";"https://dadosabertos.camara.leg.br/api/v2/eventos/54584";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54622";"https://dadosabertos.camara.leg.br/api/v2/eventos/54622";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54624";"https://dadosabertos.camara.leg.br/api/v2/eventos/54624";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54624";"https://dadosabertos.camara.leg.br/api/v2/eventos/54624";"REQ 20/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191955"
"54657";"https://dadosabertos.camara.leg.br/api/v2/eventos/54657";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54659";"https://dadosabertos.camara.leg.br/api/v2/eventos/54659";"REQ 6/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191508"
"54660";"https://dadosabertos.camara.leg.br/api/v2/eventos/54660";"REQ 4/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191506"
"54665";"https://dadosabertos.camara.leg.br/api/v2/eventos/54665";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54665";"https://dadosabertos.camara.leg.br/api/v2/eventos/54665";"REQ 25/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192227"
"54665";"https://dadosabertos.camara.leg.br/api/v2/eventos/54665";"REQ 26/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192228"
"54739";"https://dadosabertos.camara.leg.br/api/v2/eventos/54739";"REQ 15/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191731"
"54760";"https://dadosabertos.camara.leg.br/api/v2/eventos/54760";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54765";"https://dadosabertos.camara.leg.br/api/v2/eventos/54765";"REQ 18/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195316"
"54765";"https://dadosabertos.camara.leg.br/api/v2/eventos/54765";"REQ 14/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194512"
"54769";"https://dadosabertos.camara.leg.br/api/v2/eventos/54769";"REQ 24/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192039"
"54774";"https://dadosabertos.camara.leg.br/api/v2/eventos/54774";"REQ 2/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191504"
"54774";"https://dadosabertos.camara.leg.br/api/v2/eventos/54774";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54781";"https://dadosabertos.camara.leg.br/api/v2/eventos/54781";"REQ 1/2019 CDU";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194071"
"54785";"https://dadosabertos.camara.leg.br/api/v2/eventos/54785";"REQ 2/2019 CCJC => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193934"
"54787";"https://dadosabertos.camara.leg.br/api/v2/eventos/54787";"REQ 2/2019 CCJC => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193934"
"54788";"https://dadosabertos.camara.leg.br/api/v2/eventos/54788";"REQ 3/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194536"
"54788";"https://dadosabertos.camara.leg.br/api/v2/eventos/54788";"REQ 6/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194551"
"54805";"https://dadosabertos.camara.leg.br/api/v2/eventos/54805";"REQ 31/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194558"
"54805";"https://dadosabertos.camara.leg.br/api/v2/eventos/54805";"REQ 12/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193874"
"54814";"https://dadosabertos.camara.leg.br/api/v2/eventos/54814";"REQ 5/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194268"
"54815";"https://dadosabertos.camara.leg.br/api/v2/eventos/54815";"REQ 5/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194268"
"54816";"https://dadosabertos.camara.leg.br/api/v2/eventos/54816";"REQ 4/2019 CME";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194107"
"54826";"https://dadosabertos.camara.leg.br/api/v2/eventos/54826";"REQ 4/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194311"
"54831";"https://dadosabertos.camara.leg.br/api/v2/eventos/54831";"REQ 10/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191550"
"54834";"https://dadosabertos.camara.leg.br/api/v2/eventos/54834";"REQ 8/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193870"
"54836";"https://dadosabertos.camara.leg.br/api/v2/eventos/54836";"REQ 5/2019 CDEICS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194494"
"54837";"https://dadosabertos.camara.leg.br/api/v2/eventos/54837";"REQ 17/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2191911"
"54838";"https://dadosabertos.camara.leg.br/api/v2/eventos/54838";"REQ 30/2019 CEXBRUMA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192277"
"54841";"https://dadosabertos.camara.leg.br/api/v2/eventos/54841";"REQ 7/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194403"
"54851";"https://dadosabertos.camara.leg.br/api/v2/eventos/54851";"REQ 12/2019 CCULT => PL 8889/2017";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194439"
"54856";"https://dadosabertos.camara.leg.br/api/v2/eventos/54856";"REQ 3/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194067"
"54860";"https://dadosabertos.camara.leg.br/api/v2/eventos/54860";"REQ 3/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193919"
"54862";"https://dadosabertos.camara.leg.br/api/v2/eventos/54862";"REQ 2/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193918"
"54871";"https://dadosabertos.camara.leg.br/api/v2/eventos/54871";"REQ 9/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194973"
"54888";"https://dadosabertos.camara.leg.br/api/v2/eventos/54888";"REQ 14/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194050"
"54889";"https://dadosabertos.camara.leg.br/api/v2/eventos/54889";"REQ 22/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194129"
"54893";"https://dadosabertos.camara.leg.br/api/v2/eventos/54893";"REQ 3/2019 CCTCI";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193883"
"54895";"https://dadosabertos.camara.leg.br/api/v2/eventos/54895";"REQ 3/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194536"
"54895";"https://dadosabertos.camara.leg.br/api/v2/eventos/54895";"REQ 6/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194551"
"54902";"https://dadosabertos.camara.leg.br/api/v2/eventos/54902";"REQ 3/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193895"
"54902";"https://dadosabertos.camara.leg.br/api/v2/eventos/54902";"REQ 18/2019 CFFC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194645"
"54903";"https://dadosabertos.camara.leg.br/api/v2/eventos/54903";"REQ 4/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193908"
"54904";"https://dadosabertos.camara.leg.br/api/v2/eventos/54904";"REQ 6/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194588"
"54911";"https://dadosabertos.camara.leg.br/api/v2/eventos/54911";"REQ 18/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195316"
"54916";"https://dadosabertos.camara.leg.br/api/v2/eventos/54916";"REQ 13/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196101"
"54921";"https://dadosabertos.camara.leg.br/api/v2/eventos/54921";"REQ 12/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194610"
"54924";"https://dadosabertos.camara.leg.br/api/v2/eventos/54924";"REQ 5/2019 CEXFEMIN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195192"
"54925";"https://dadosabertos.camara.leg.br/api/v2/eventos/54925";"REQ 2/2019 CCJC => PEC 6/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193934"
"54927";"https://dadosabertos.camara.leg.br/api/v2/eventos/54927";"REQ 9/2019 CDEICS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195305"
"54939";"https://dadosabertos.camara.leg.br/api/v2/eventos/54939";"REQ 25/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195281"
"54943";"https://dadosabertos.camara.leg.br/api/v2/eventos/54943";"REQ 12/2019 CDU";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196316"
"54953";"https://dadosabertos.camara.leg.br/api/v2/eventos/54953";"REQ 5/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194408"
"54965";"https://dadosabertos.camara.leg.br/api/v2/eventos/54965";"REQ 5/2019 CCTCI";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194269"
"54968";"https://dadosabertos.camara.leg.br/api/v2/eventos/54968";"REQ 1/2019 CREDN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193926"
"54969";"https://dadosabertos.camara.leg.br/api/v2/eventos/54969";"REQ 64/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196369"
"54971";"https://dadosabertos.camara.leg.br/api/v2/eventos/54971";"REQ 7/2019 CTUR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194866"
"54985";"https://dadosabertos.camara.leg.br/api/v2/eventos/54985";"REQ 2/2019 CFT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193925"
"54986";"https://dadosabertos.camara.leg.br/api/v2/eventos/54986";"REQ 9/2019 CCTCI";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194529"
"54991";"https://dadosabertos.camara.leg.br/api/v2/eventos/54991";"REQ 21/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194315"
"54992";"https://dadosabertos.camara.leg.br/api/v2/eventos/54992";"REQ 11/2019 CDC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195183"
"54993";"https://dadosabertos.camara.leg.br/api/v2/eventos/54993";"REQ 3/2019 CTASP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195018"
"54995";"https://dadosabertos.camara.leg.br/api/v2/eventos/54995";"REQ 12/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195426"
"54999";"https://dadosabertos.camara.leg.br/api/v2/eventos/54999";"REQ 20/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195355"
"55003";"https://dadosabertos.camara.leg.br/api/v2/eventos/55003";"REQ 9/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195883"
"55006";"https://dadosabertos.camara.leg.br/api/v2/eventos/55006";"REQ 60/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196309"
"55007";"https://dadosabertos.camara.leg.br/api/v2/eventos/55007";"REQ 55/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196118"
"55008";"https://dadosabertos.camara.leg.br/api/v2/eventos/55008";"REQ 5/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193867"
"55008";"https://dadosabertos.camara.leg.br/api/v2/eventos/55008";"REQ 19/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194273"
"55012";"https://dadosabertos.camara.leg.br/api/v2/eventos/55012";"REQ 16/2019 CDC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196277"
"55015";"https://dadosabertos.camara.leg.br/api/v2/eventos/55015";"REQ 3/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194296"
"55015";"https://dadosabertos.camara.leg.br/api/v2/eventos/55015";"REQ 5/2019 CDC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194394"
"55017";"https://dadosabertos.camara.leg.br/api/v2/eventos/55017";"REQ 20/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196141"
"55018";"https://dadosabertos.camara.leg.br/api/v2/eventos/55018";"REQ 25/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196427"
"55019";"https://dadosabertos.camara.leg.br/api/v2/eventos/55019";"REQ 9/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194531"
"55020";"https://dadosabertos.camara.leg.br/api/v2/eventos/55020";"REQ 12/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195186"
"55021";"https://dadosabertos.camara.leg.br/api/v2/eventos/55021";"REQ 18/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195736"
"55023";"https://dadosabertos.camara.leg.br/api/v2/eventos/55023";"REQ 14/2019 CDC";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196253"
"55025";"https://dadosabertos.camara.leg.br/api/v2/eventos/55025";"REQ 4/2019 CTASP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195019"
"55027";"https://dadosabertos.camara.leg.br/api/v2/eventos/55027";"REQ 9/2019 CTASP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195156"
"55032";"https://dadosabertos.camara.leg.br/api/v2/eventos/55032";"REQ 11/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195051"
"55044";"https://dadosabertos.camara.leg.br/api/v2/eventos/55044";"REQ 14/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195288"
"55044";"https://dadosabertos.camara.leg.br/api/v2/eventos/55044";"REQ 9/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194522"
"55045";"https://dadosabertos.camara.leg.br/api/v2/eventos/55045";"REQ 25/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197390"
"55046";"https://dadosabertos.camara.leg.br/api/v2/eventos/55046";"REQ 4/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194240"
"55047";"https://dadosabertos.camara.leg.br/api/v2/eventos/55047";"REQ 8/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194521"
"55048";"https://dadosabertos.camara.leg.br/api/v2/eventos/55048";"REQ 9/2019 CLP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195463"
"55050";"https://dadosabertos.camara.leg.br/api/v2/eventos/55050";"REQ 14/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196331"
"55054";"https://dadosabertos.camara.leg.br/api/v2/eventos/55054";"REQ 7/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194554"
"55064";"https://dadosabertos.camara.leg.br/api/v2/eventos/55064";"REQ 10/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194974"
"55067";"https://dadosabertos.camara.leg.br/api/v2/eventos/55067";"REQ 18/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196138"
"55069";"https://dadosabertos.camara.leg.br/api/v2/eventos/55069";"REQ 20/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196377"
"55069";"https://dadosabertos.camara.leg.br/api/v2/eventos/55069";"REQ 31/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2199047"
"55069";"https://dadosabertos.camara.leg.br/api/v2/eventos/55069";"REQ 4/2019 CIDOSO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194537"
"55077";"https://dadosabertos.camara.leg.br/api/v2/eventos/55077";"REQ 52/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196345"
"55079";"https://dadosabertos.camara.leg.br/api/v2/eventos/55079";"REQ 80/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197040"
"55081";"https://dadosabertos.camara.leg.br/api/v2/eventos/55081";"REQ 16/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196391"
"55082";"https://dadosabertos.camara.leg.br/api/v2/eventos/55082";"REQ 12/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195436"
"55083";"https://dadosabertos.camara.leg.br/api/v2/eventos/55083";"REQ 21/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195366"
"55085";"https://dadosabertos.camara.leg.br/api/v2/eventos/55085";"REQ 13/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195501"
"55088";"https://dadosabertos.camara.leg.br/api/v2/eventos/55088";"REQ 9/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195442"
"55097";"https://dadosabertos.camara.leg.br/api/v2/eventos/55097";"REQ 4/2019 CLP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195333"
"55098";"https://dadosabertos.camara.leg.br/api/v2/eventos/55098";"REQ 11/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195236"
"55099";"https://dadosabertos.camara.leg.br/api/v2/eventos/55099";"REQ 16/2019 CLP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197280"
"55100";"https://dadosabertos.camara.leg.br/api/v2/eventos/55100";"REQ 83/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197136"
"55102";"https://dadosabertos.camara.leg.br/api/v2/eventos/55102";"REQ 16/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196842"
"55102";"https://dadosabertos.camara.leg.br/api/v2/eventos/55102";"REQ 17/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196938"
"55102";"https://dadosabertos.camara.leg.br/api/v2/eventos/55102";"REQ 21/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197844"
"55102";"https://dadosabertos.camara.leg.br/api/v2/eventos/55102";"REQ 2/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196483"
"55102";"https://dadosabertos.camara.leg.br/api/v2/eventos/55102";"REQ 18/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197253"
"55104";"https://dadosabertos.camara.leg.br/api/v2/eventos/55104";"REQ 107/2019 CSSF => REQ 78/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198994"
"55104";"https://dadosabertos.camara.leg.br/api/v2/eventos/55104";"REQ 78/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196330"
"55105";"https://dadosabertos.camara.leg.br/api/v2/eventos/55105";"REQ 79/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196337"
"55106";"https://dadosabertos.camara.leg.br/api/v2/eventos/55106";"REQ 22/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197414"
"55115";"https://dadosabertos.camara.leg.br/api/v2/eventos/55115";"REQ 4/2019 CEXFEMIN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195191"
"55118";"https://dadosabertos.camara.leg.br/api/v2/eventos/55118";"REQ 25/2019 CFT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197183"
"55119";"https://dadosabertos.camara.leg.br/api/v2/eventos/55119";"REQ 48/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196250"
"55121";"https://dadosabertos.camara.leg.br/api/v2/eventos/55121";"REQ 6/2019 CDEICS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195096"
"55131";"https://dadosabertos.camara.leg.br/api/v2/eventos/55131";"REQ 84/2019 CSSF";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196689"
"55134";"https://dadosabertos.camara.leg.br/api/v2/eventos/55134";"REQ 8/2019 CDHM";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194564"
"55135";"https://dadosabertos.camara.leg.br/api/v2/eventos/55135";"REQ 11/2019 CTASP";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195181"
"55141";"https://dadosabertos.camara.leg.br/api/v2/eventos/55141";"REQ 17/2019 CDEICS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196877"
"55148";"https://dadosabertos.camara.leg.br/api/v2/eventos/55148";"REQ 25/2019 CCULT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196285"
"55152";"https://dadosabertos.camara.leg.br/api/v2/eventos/55152";"REQ 51/2019 CAPADR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196344"
"55155";"https://dadosabertos.camara.leg.br/api/v2/eventos/55155";"REQ 25/2019 CTUR";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196312"
"55156";"https://dadosabertos.camara.leg.br/api/v2/eventos/55156";"REQ 19/2019 CMADS";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197429"
"55158";"https://dadosabertos.camara.leg.br/api/v2/eventos/55158";"REQ 47/2019 CESPO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2208005"
"55159";"https://dadosabertos.camara.leg.br/api/v2/eventos/55159";"REQ 27/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196198"
"55160";"https://dadosabertos.camara.leg.br/api/v2/eventos/55160";"REQ 31/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196122"
"55162";"https://dadosabertos.camara.leg.br/api/v2/eventos/55162";"REQ 19/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195094"
"55162";"https://dadosabertos.camara.leg.br/api/v2/eventos/55162";"REQ 42/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197807"
"55169";"https://dadosabertos.camara.leg.br/api/v2/eventos/55169";"REQ 6/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196550"
"55169";"https://dadosabertos.camara.leg.br/api/v2/eventos/55169";"REQ 18/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197253"
"55169";"https://dadosabertos.camara.leg.br/api/v2/eventos/55169";"REQ 2/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196483"
"55169";"https://dadosabertos.camara.leg.br/api/v2/eventos/55169";"REQ 24/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198428"
"55169";"https://dadosabertos.camara.leg.br/api/v2/eventos/55169";"REQ 22/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198353"
"55169";"https://dadosabertos.camara.leg.br/api/v2/eventos/55169";"REQ 16/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196842"
"55178";"https://dadosabertos.camara.leg.br/api/v2/eventos/55178";"REQ 1/2019 CCTCI";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193879"
"55178";"https://dadosabertos.camara.leg.br/api/v2/eventos/55178";"REQ 2/2019 CCTCI";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193881"
"55178";"https://dadosabertos.camara.leg.br/api/v2/eventos/55178";"REQ 4/2019 CCTCI";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2193884"
"55178";"https://dadosabertos.camara.leg.br/api/v2/eventos/55178";"REQ 93/2019 CE";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197296"
"55196";"https://dadosabertos.camara.leg.br/api/v2/eventos/55196";"REQ 42/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196166"
"55196";"https://dadosabertos.camara.leg.br/api/v2/eventos/55196";"REQ 74/2019 CPIBNDES => RCP 2/2019";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2196959"
"55199";"https://dadosabertos.camara.leg.br/api/v2/eventos/55199";"REQ 19/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197491"
"55199";"https://dadosabertos.camara.leg.br/api/v2/eventos/55199";"REQ 18/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197253"
"55199";"https://dadosabertos.camara.leg.br/api/v2/eventos/55199";"REQ 24/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198428"
"55199";"https://dadosabertos.camara.leg.br/api/v2/eventos/55199";"REQ 21/2019 GTPENAL";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197844"
"55200";"https://dadosabertos.camara.leg.br/api/v2/eventos/55200";"REQ 14/2019 CSPCCO";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195545"
"55214";"https://dadosabertos.camara.leg.br/api/v2/eventos/55214";"REQ 6/2019 CEXFEMIN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2197134"
"55217";"https://dadosabertos.camara.leg.br/api/v2/eventos/55217";"REQ 12/2019 CMULHER";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194610"
"55225";"https://dadosabertos.camara.leg.br/api/v2/eventos/55225";"REQ 48/2019 CVT";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198600"
"55227";"https://dadosabertos.camara.leg.br/api/v2/eventos/55227";"REQ 11/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195185"
"55228";"https://dadosabertos.camara.leg.br/api/v2/eventos/55228";"REQ 19/2019 CREDN";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2194271"
"55230";"https://dadosabertos.camara.leg.br/api/v2/eventos/55230";"REQ 19/2019 CINDRA";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2195324"
"55234";"https://dadosabertos.camara.leg.br/api/v2/eventos/55234";"REQ 17/2019 CPD";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2198934"
